distanciaNumero,distanciaDescripcion,banderaId,lat,lng,sucursalNombre,id,sucursalTipo,provincia,direccion,banderaDescripcion,localidad,comercioRazonSocial,comercioId,sucursalId
19.3689,19.37 kilómetros,1,-27.466137,-58.788067,623 - CORRIENTES ESTAFETA N 1,15-1-623,Autoservicio,AR-W,Av Libertad 5131,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,623
43.7404,43.74 kilómetros,1,-27.317845,-58.571672,632 - PASO DE LA PATRIA,15-1-632,Autoservicio,AR-W,La Rioja 560 None,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,632
57.3694,57.37 kilómetros,1,-27.954064,-58.808406,604 - EMPEDRADO,15-1-604,Autoservicio,AR-W,Cl San Martin 456,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,604
94.6876,94.69 kilómetros,1,-28.254287,-58.628393,610 - CASUARINAS DPTO SALADAS,15-1-610,Autoservicio,AR-W,Bartolome Mitre 951,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,610
108.3151,108.32 kilómetros,1,-26.537276,-59.342110,CHA - General San Martin - 9 de Julio,2009-1-74,Supermercado,AR-H,9 De Julio 501,CETROGAR,Gral. San Martin,CETROGAR  S.A,2009,74
108.4889,108.49 kilómetros,1,-26.534758,-59.339332,General San Martin,2000-1-280,Tienda Fisica,AR-H,9 De Julio 502,MUSIMUNDO,GRAL.SAN MARTIN,CARSA SA,2000,280
116.4827,116.48 kilómetros,1,-28.510183,-59.044039,Bella Vista,2000-1-333,Tienda Fisica,AR-W,Buenos Aires 880,MUSIMUNDO,BELLA VISTA,CARSA SA,2000,333
116.7115,116.71 kilómetros,1,-28.5123,-59.042919,1077 - BELLA VISTA (CTES.),15-1-1077,Autoservicio,AR-W,Buenos Aires 669/77 None,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,1077
117.7381,117.74 kilómetros,1,-28.521807,-59.037290,CRR - Bella Vista - Corrientes ,2009-1-29,Supermercado,AR-W,Corrientes 1056,CETROGAR,Bella Vista,CETROGAR  S.A,2009,29
119.5269,119.53 kilómetros,1,-28.48857,-59.351178,SAFE-VILLA OCAMPO-SM-MU,2011-1-224,Autoservicio,AR-S,Avda Gral Jose De San Martin 1230,Musimundo,VILLA OCAMPO,Electronica Megatone S.A,2011,224
120.7169,120.72 kilómetros,1,-26.927444,-60.046330,Machagaí,2000-1-303,Tienda Fisica,AR-H,Av. Cordoba 37,MUSIMUNDO,MACHAGAI,CARSA SA,2000,303
120.8414,120.84 kilómetros,1,-26.925764,-60.046708,CHA - Machagai - A Galizzi ,2009-1-112,Supermercado,AR-H,Antonio Garlizzi 187,CETROGAR,Machagai,CETROGAR  S.A,2009,112
126.3888,126.39 kilómetros,1,-28.574823,-58.710841,602 - MANANTIALES DPTO S.ROQUE,15-1-602,Autoservicio,AR-W,Cl Juan G.De Cossio 1042,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,602
133.6805,133.68 kilómetros,1,-26.305358,-59.371595,El Colorado,2000-1-387,Tienda Fisica,AR-P,San Martin 100,MUSIMUNDO,EL COLORADO,CARSA SA,2000,387
138.4421,138.44 kilómetros,1,-26.870927,-60.215374,CHA - Quitilipi - Av 25 de Mayo,2009-1-3,Supermercado,AR-H,Av. 25 De Mayo 479,CETROGAR,Quitilipi,CETROGAR  S.A,2009,3
138.4558,138.46 kilómetros,1,-26.872157,-60.216272,Quitilipi,2000-1-323,Tienda Fisica,AR-H,Tucuman 485,MUSIMUNDO,QUITILIPI,CARSA SA,2000,323
160.2969,160.30 kilómetros,2,-26.195040,-58.203313,Formosa,11-2-1024,Hipermercado,AR-P,Av Gunitsky 3636,Changomas,FORMOSA,Wal Mart Argentina S.R.L.,11,1024
161.512,161.51 kilómetros,1,-26.190381,-58.187564,Formosa La Rural,10-1-55,Hipermercado,AR-P,Av. Gustnisky 2040,Hipermercado Carrefour,Formosa,INC S.A.,10,55
161.8949,161.89 kilómetros,1,-26.18812,-58.18420,FORMOSA,19-1-01201,Autoservicio,AR-P,Av. Gobernador Gutniski N°1701 0,FULL,FORMOSA,Operadora de Estaciones de Servicios S.A.,19,01201
162.487,162.49 kilómetros,2,-26.79274,-60.44294,CHASAENZPEÑA [Av. San Martín 131/135],24-2-156,Supermercado,AR-H,Av. San Martín 131/ 135,FARMACITY,PRESIDENCIA ROQUE SAENZ PEÑA,Farmacity S.A.,24,156
162.5139,162.51 kilómetros,1,-26.790096,-60.441713,Saenz Peña,2000-1-5,Tienda Fisica,AR-H,San Martin 302,MUSIMUNDO,SAENZ PEÑA,CARSA SA,2000,5
162.5602,162.56 kilómetros,1,-26.785793,-60.439729,CHA - Pcia R S Peña - Av S Martin,2009-1-4,Supermercado,AR-H,Av. San Martin 742,CETROGAR,Saenz Pena,CETROGAR  S.A,2009,4
162.5655,162.57 kilómetros,1,-26.7853,-60.4395,BAZAR AVENIDA SA - Roque Saenz Pena,2008-1-633,Tradicional,AR-H,San Martin 802,MEGATONE,Presidencia Roque Saenz Pena,BAZAR AVENIDA S.A.,2008,633
162.7905,162.79 kilómetros,1,-26.183660,-58.174720,Formosa 2 - 9 de Julio,2000-1-354,Tienda Fisica,AR-P,Av. 9 De Julio 670,MUSIMUNDO,FORMOSA,CARSA SA,2000,354
163.1951,163.20 kilómetros,2,-26.18323,-58.16736,FORMoreno [Moreno 806],24-2-128,Supermercado,AR-P,Moreno 806,FARMACITY,FORMOSA,Farmacity S.A.,24,128
163.2468,163.25 kilómetros,1,-26.171023,-58.190503,FMS - Formosa - Av Italia ,2009-1-24,Supermercado,AR-P,Av. Italia 1677,CETROGAR,Formosa,CETROGAR  S.A,2009,24
163.3504,163.35 kilómetros,1,-26.1817,-58.1672,BAZAR AVENIDA SA - Formosa,2008-1-621,Tradicional,AR-P,Espana 246 0,MEGATONE,Formosa,BAZAR AVENIDA S.A.,2008,621
163.3684,163.37 kilómetros,1,-26.1822449,-58.1657752,Formosa,2002-1-149,Tradicional,AR-P,Av. 25 De Mayo 137,Fravega,Formosa,FRAVEGA S A C I E I,2002,149
163.3934,163.39 kilómetros,2,-26.181410,-58.166895,Formosa,10-2-141,Hipermercado,AR-P,España 198,Market,Formosa,INC S.A.,10,141
163.4191,163.42 kilómetros,1,-26.180654,-58.167847,Formosa 1 - Saavedra,2000-1-4,Tienda Fisica,AR-P,Saavedra 263,MUSIMUNDO,FORMOSA,CARSA SA,2000,4
163.4275,163.43 kilómetros,2,-26.791271,-60.452743,Roque Saenz Peña,11-2-1098,Hipermercado,AR-H,Avenida J. M. De Rosas 1298,Changomas,PRESIDENCIA ROQUE SAENZ PEÑA,Wal Mart Argentina S.R.L.,11,1098
163.4656,163.47 kilómetros,1,-26.180456,-58.167293,FMS - Formosa - Rivadavia ,2009-1-8,Supermercado,AR-P,Rivadavia Y Saavedra None,CETROGAR,Formosa,CETROGAR  S.A,2009,8
166.5592,166.56 kilómetros,2,-26.151456,-58.161308,Formosa II,11-2-1086,Hipermercado,AR-P,Dr. Laureano Maradona Y Somacal None,Changomas,FORMOSA,Wal Mart Argentina S.R.L.,11,1086
169.4898,169.49 kilómetros,1,-28.986113,-59.10309,582 - CRUCECITAS SANTA LUCIA,15-1-582,Autoservicio,AR-W,Av San Martin 690 None,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,582
171.2205,171.22 kilómetros,1,-27.577480,-60.711960,Villa Angela,2000-1-7,Tienda Fisica,AR-H,25 De Mayo 190,MUSIMUNDO,VILLA ANGELA,CARSA SA,2000,7
171.3882,171.39 kilómetros,1,-27.573713,-60.713947,CHA - Villa Angela - 25 de Mayo ,2009-1-10,Supermercado,AR-H,25 De Mayo 535,CETROGAR,Villa Angela,CETROGAR  S.A,2009,10
186.989,186.99 kilómetros,1,-29.129740,-59.260950,GOYA,2-1-206,Supermercado,AR-W,Av. Primeros Consejales 256,La Anonima,Goya,S.A. Importadora y Exportadora de la Patagonia,2,206
187.5647,187.56 kilómetros,1,-29.13705,-59.24454,CORRIENTES GOYA,19-1-01220,Autoservicio,AR-W,Av.Mazzantti Y Mendoza 0,FULL,Goya,Operadora de Estaciones de Servicios S.A.,19,01220
187.8372,187.84 kilómetros,1,-29.1370,-59.2646,Goya II,9-1-688,Supermercado,AR-W,Belgrano Gral Manuel 799,Vea,GOYA,Jumbo Retail Argentina S.A.,9,688
188.508,188.51 kilómetros,1,-29.143359,-59.262752,Goya,2000-1-72,Tienda Fisica,AR-W,Jose Gomez 867,MUSIMUNDO,GOYA,CARSA SA,2000,72
188.6395,188.64 kilómetros,1,-29.144334,-59.264473,CRR - Goya - Colon ,2009-1-28,Supermercado,AR-W,Colon 965,CETROGAR,Goya,CETROGAR  S.A,2009,28
188.7073,188.71 kilómetros,1,-29.1452083,-59.2625031,1069 - GOYA,15-1-1069,Autoservicio,AR-W,España 347,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,1069
189.8312,189.83 kilómetros,1,-26.338198,-60.427577,Tres Isletas 1.,2000-1-465,Tienda Fisica,AR-H,25 De Mayo 300,MUSIMUNDO,TRES ISLETAS,CARSA SA,2000,465
189.8591,189.86 kilómetros,1,-26.340307,-60.429998,CHA - Tres Isletas - Paraguay,2009-1-2,Supermercado,AR-H,Paraguay 451,CETROGAR,Tres Isletas,CETROGAR  S.A,2009,2
189.8927,189.89 kilómetros,2,-29.154703,-59.272544,Goya,11-2-1074,Hipermercado,AR-W,Av.Pte.D.F.Sarmiento Y J.M.Soto None,Changomas,GOYA,Wal Mart Argentina S.R.L.,11,1074
191.8867,191.89 kilómetros,1,-25.732429,-59.107043,Pirané,2000-1-308,Tienda Fisica,AR-P,9 De Julio 591,MUSIMUNDO,PIRANE,CARSA SA,2000,308
195.46,195.46 kilómetros,1,-29.119643,-59.659584,SAFE-AVELLANEDA-C 14-MU,2011-1-272,Supermercado,AR-S,Calle 14 661,Musimundo,AVELLANEDA,Electronica Megatone S.A,2011,272
197.8167,197.82 kilómetros,1,-29.14352,-59.65553,ACA RECONQUISTA,19-1-00907,Autoservicio,AR-S,Boulevard H. Yrigoyen Y P.Diez 0,FULL,RECONQUISTA,Operadora de Estaciones de Servicios S.A.,19,00907
197.9565,197.96 kilómetros,1,-29.14804,-59.645261,SAFE-RECONQUISTA-OBLIG-MU,2011-1-6,Autoservicio,AR-S,Gral Manuel Obligado 1040,Musimundo,RECONQUISTA,Electronica Megatone S.A,2011,6
198.8424,198.84 kilómetros,1,-29.150048,-59.666029,SNF - Reconquista - Obligado ,2009-1-13,Supermercado,AR-S,Obligado 866,CETROGAR,Reconquista,CETROGAR  S.A,2009,13
209.7363,209.74 kilómetros,1,-29.180501,-58.092937,651 - MERCEDES,15-1-651,Autoservicio,AR-W,San Martin 2300,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,651
210.3521,210.35 kilómetros,1,-29.180941,-58.079052,1073 - MERCEDES,15-1-1073,Autoservicio,AR-W,San Martin 1240/1246 None,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,1073
210.6868,210.69 kilómetros,1,-29.183380,-58.076880,CRR - Mercedes - San Martin ,2009-1-42,Supermercado,AR-W,San Martin 1024,CETROGAR,Mercedes,CETROGAR  S.A,2009,42
210.775,210.78 kilómetros,1,-29.182939,-58.073692,"Mercedes, Corrientes 1",2000-1-141,Tienda Fisica,AR-W,Sarmiento 515,MUSIMUNDO,MERCEDES,CARSA SA,2000,141
211.7126,211.71 kilómetros,1,-27.088930,-61.081220,Las Breñas,2000-1-8,Tienda Fisica,AR-H,Av.Jones 802,MUSIMUNDO,LAS BREÑAS,CARSA SA,2000,8
212.112,212.11 kilómetros,1,-27.086856,-61.084852,CHA - Las Breñas - Av San Martin ,2009-1-53,Supermercado,AR-H,Av. San Martin 958,CETROGAR,Las Brenas,CETROGAR  S.A,2009,53
220.0561,220.06 kilómetros,1,-27.217539,-61.190878,CHA - Charata - Guemes ,2009-1-12,Supermercado,AR-H,Guemes 83,CETROGAR,Charata,CETROGAR  S.A,2009,12
220.1068,220.11 kilómetros,1,-27.217363,-61.191368,Charata 2,2000-1-645,Tienda Fisica,AR-H,Guemes 45,MUSIMUNDO,CHARATA,CARSA SA,2000,645
227.2996,227.30 kilómetros,1,-27.586037,-56.688787,Ituzaingo 1.,2000-1-491,Tienda Fisica,AR-W,Buenos Aires 1933,MUSIMUNDO,ITUZAINGO,CARSA SA,2000,491
233.3168,233.32 kilómetros,1,-25.949710,-60.617061,CHA - J J Castelli - Av S Martin,2009-1-6,Supermercado,AR-H,Av. San Martin Y Dr. Vazquez None,CETROGAR,Castelli,CETROGAR  S.A,2009,6
233.5209,233.52 kilómetros,1,-25.944700,-60.614214,Castelli,2000-1-327,Tienda Fisica,AR-H,San Martin 980,MUSIMUNDO,CASTELLI,CARSA SA,2000,327
252.7298,252.73 kilómetros,1,-29.46613,-60.211955,SAFE-VERA-SM-MU,2011-1-187,Autoservicio,AR-S,San Martin 1560,Musimundo,VERA,Electronica Megatone S.A,2011,187
271.7196,271.72 kilómetros,2,-25.287482,-57.723763,Clorinda,11-2-1114,Supermercado,AR-P,Av. Tucumán Y Soldado Argentino None,Changomas,CLORINDA,Wal Mart Argentina S.R.L.,11,1114
272.042,272.04 kilómetros,1,-29.7794731,-58.073937,575 - CURUZU-CUATIA,15-1-575,Autoservicio,AR-W,Uruguay 1470 None,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,575
272.251,272.25 kilómetros,1,-25.286915,-57.713517,FMS - Clorinda - Av S Martin ,2009-1-17,Supermercado,AR-P,Av. San Martin 660,CETROGAR,Clorinda,CETROGAR  S.A,2009,17
272.2635,272.26 kilómetros,1,-25.286920,-57.713237,Clorinda,2000-1-134,Tienda Fisica,AR-P,San Martin 647,MUSIMUNDO,CLORINDA,CARSA SA,2000,134
273.8188,273.82 kilómetros,1,-29.790577,-58.054853,Curuzú Cuatiá,2000-1-91,Tienda Fisica,AR-W,Beron De Astrada 798,MUSIMUNDO,CURUZU CUATIA,CARSA SA,2000,91
273.8817,273.88 kilómetros,1,-29.791304,-58.055256,1064 - CURUZU-CUATIA,15-1-1064,Autoservicio,AR-W,Rivadavia 646,Supermercados DIA,CORRIENTES,DIA Argentina S.A,15,1064
274.0799,274.08 kilómetros,1,-29.791541,-58.049930,CRR - Curuzu Cuatia - Beron de Astrada ,2009-1-36,Supermercado,AR-W,Beron De Astrada 949,CETROGAR,Curuzu Cuatia,CETROGAR  S.A,2009,36
287.9634,287.96 kilómetros,1,-30.013737,-59.529291,Esquina 1,2000-1-667,Tienda Fisica,AR-W,Belgrano 720,MUSIMUNDO,ESQUINA,CARSA SA,2000,667
297.6605,297.66 kilómetros,1,-29.88803,-60.286832,SAFE-CALCHAQUI-BELG-MU,2011-1-218,Autoservicio,AR-S,Bv Gral Manuel Belgrano 571,Musimundo,CALCHAQUI,Electronica Megatone S.A,2011,218
298.3983,298.40 kilómetros,1,-28.050852,-56.033118,CRR - G Virasoro - Lavalle,2009-1-38,Supermercado,AR-W,Lavalle Esq. Remedios De Escalada None,CETROGAR,Virasoro,CETROGAR  S.A,2009,38
300.0115,300.01 kilómetros,1,-28.053670,-56.017050,Gobernador Virasoro,2000-1-391,Tienda Fisica,AR-W,Av. Lavalle 2842,MUSIMUNDO,VIRASORO,CARSA SA,2000,391
300.2756,300.28 kilómetros,1,-27.365024,-55.95188,Local 6,5-1-6,Hipermercado,AR-N,Av. Tambor De Tacuari 7450,California Supermercados,Posadas,California S.A.,5,6
301.8805,301.88 kilómetros,2,-27.425611,-55.933212,Posadas II,11-2-1099,Hipermercado,AR-N,Avenida Cabo De Hornos 4130,Changomas,POSADAS,Wal Mart Argentina S.R.L.,11,1099
302.6774,302.68 kilómetros,2,-27.367221,-55.927509,Posadas,11-2-1051,Hipermercado,AR-N,Av Tambor De Tacuari 5158,Changomas,POSADAS,Wal Mart Argentina S.R.L.,11,1051
303.5864,303.59 kilómetros,1,-27.401142,-55.916800,PASEO MISIONES,2003-1-7710,Tradicional,AR-N,Avenida Quaranta 3598,Samsung,POSADAS,GMRA S.A.,2003,7710
304.3454,304.35 kilómetros,1,-27.396928,-55.909301,Local 3,5-1-3,Hipermercado,AR-N,Av. Lavalle 5495,California Supermercados,Posadas,California S.A.,5,3
304.4191,304.42 kilómetros,1,-27.371972,-55.909678,Local 7,5-1-7,Hipermercado,AR-N,Av. Santa Catalina 2494,California Supermercados,Posadas,California S.A.,5,7
305.2045,305.20 kilómetros,1,-27.391194,-55.900862,Local 4,5-1-4,Hipermercado,AR-N,Av. Uruguay 4652,California Supermercados,Posadas,California S.A.,5,4
305.3981,305.40 kilómetros,1,-27.379085,-55.899447,MSN - Posadas - Av Uruguay ,2009-1-37,Supermercado,AR-N,Av. Uruguay 3156,CETROGAR,Posadas,CETROGAR  S.A,2009,37
305.4701,305.47 kilómetros,1,-27.376095,-55.898863,Posadas-Uruguay,2000-1-130,Tienda Fisica,AR-N,Avenida Uruguay 2790,MUSIMUNDO,POSADAS,CARSA SA,2000,130
305.5371,305.54 kilómetros,2,-27.3711956,-55.8984268,Posadas 4 [Salta 2196],24-2-264,Supermercado,AR-N,Salta 2196,FARMACITY,Posadas,Farmacity S.A.,24,264
305.6282,305.63 kilómetros,1,-27.373226,-55.897406,Local 2,5-1-2,Hipermercado,AR-N,Santiago Del Estero 2075,California Supermercados,Posadas,California S.A.,5,2
305.7129,305.71 kilómetros,2,-27.36713,-55.89686,POSAyacucho [Ayacucho 318],24-2-105,Supermercado,AR-N,Ayacucho 318,FARMACITY,Posadas,Farmacity S.A.,24,105
305.7456,305.75 kilómetros,1,-27.3677,-55.8965,BAZAR AVENIDA SA - Posadas,2008-1-627,Tradicional,AR-N,Cordoba 2059,MEGATONE,Posadas,BAZAR AVENIDA S.A.,2008,627
305.7458,305.75 kilómetros,1,-27.367621,-55.896502,Local 1,5-1-1,Hipermercado,AR-N,Cordoba 2062,California Supermercados,Posadas,California S.A.,5,1
305.7547,305.75 kilómetros,2,-27.364897,-55.896554,POSJunin [San Martin y Junin],24-2-291,Supermercado,AR-N,San Martin 2180,FARMACITY,Posadas,Farmacity S.A.,24,291
305.7702,305.77 kilómetros,1,-27.366576,-55.896310,Posadas-Bolivar,2000-1-3,Tienda Fisica,AR-N,Bolivar (Ex 221) 2062,MUSIMUNDO,POSADAS,CARSA SA,2000,3
305.7724,305.77 kilómetros,1,-27.366668,-55.896283,MSN - Posadas - Bolivar ,2009-1-31,Supermercado,AR-N,Bolivar 2046,CETROGAR,Posadas,CETROGAR  S.A,2009,31
305.8043,305.80 kilómetros,1,-27.3674541,-55.8959196,Posadas,2002-1-144,Tradicional,AR-M,San Lorenzo 1874,Fravega,Posadas,FRAVEGA S A C I E I,2002,144
306.0605,306.06 kilómetros,1,-27.360006,-55.893729,Local 5,5-1-5,Hipermercado,AR-N,Juan B. Alberdi 1095,California Supermercados,Posadas,California S.A.,5,5
306.1409,306.14 kilómetros,2,-27.367073,-55.892540,POSBolivar [Bolivar 1709],24-2-102,Supermercado,AR-N,Bolivar 1709,FARMACITY,Posadas,Farmacity S.A.,24,102
306.3099,306.31 kilómetros,2,-27.35819,-55.89131,POSArrechea [Alfonso Arrechea 867],24-2-113,Supermercado,AR-N,Alfonso Arrechea 867,FARMACITY,Posadas,Farmacity S.A.,24,113
