distanciaNumero,distanciaDescripcion,banderaId,lat,lng,sucursalNombre,id,sucursalTipo,provincia,direccion,banderaDescripcion,localidad,comercioRazonSocial,comercioId,sucursalId
0.8437,0.84 kilómetros,1,-32.939591,-60.642130,Paraguay y Catamarca,22-1-20,Supermercado,AR-S,Catamarca 1498,La Gallega,Rosario,La Gallega Supermercados S.A.,22,20
0.8632,0.86 kilómetros,1,-32.9514498,-60.6467395,ROSARIO,12-1-99,Hipermercado,AR-S,Tres De Febrero 1602,COTO CICSA,Rosario,Coto Centro Integral de Comercialización S.A.,12,99
0.967,0.97 kilómetros,1,-32.946554,-60.649656,Dorrego,22-1-6,Hipermercado,AR-S,Dorrego 965,La Gallega,Rosario,La Gallega Supermercados S.A.,22,6
0.9712,0.97 kilómetros,1,-32.954730,-60.634864,Buenos Aires,22-1-17,Supermercado,AR-S,9 De Julio 734,La Gallega,Rosario,La Gallega Supermercados S.A.,22,17
1.146,1.15 kilómetros,1,-32.956875,-60.642143,Mitre y Pellegrini,22-1-18,Hipermercado,AR-S,Av. Pellegrini 1194,La Gallega,Rosario,La Gallega Supermercados S.A.,22,18
1.318,1.32 kilómetros,1,-32.953823,-60.627932,Ayacucho,22-1-31,Supermercado,AR-S,Mendoza 255,La Gallega,Rosario,La Gallega Supermercados S.A.,22,31
1.498,1.50 kilómetros,1,-32.937548,-60.650968,Balcarce,22-1-16,Hipermercado,AR-S,Balcarce 248,La Gallega,Rosario,La Gallega Supermercados S.A.,22,16
1.5326,1.53 kilómetros,1,-32.95017,-60.65522,ACA OROÑO,19-1-00973,Autoservicio,AR-S,Boulevard Oroño 1302 0,FULL,ROSARIO,Operadora de Estaciones de Servicios S.A.,19,00973
1.582,1.58 kilómetros,1,-32.954975,-60.653201,Moreno,22-1-24,Supermercado,AR-S,Av. Pellegrini 1966,La Gallega,Rosario,La Gallega Supermercados S.A.,22,24
1.5879,1.59 kilómetros,1,-32.9609,-60.6424,La Bandera,23-1-6260,Autoservicio,AR-S,San Martín 1983,Axion Energy,Rosario,Pan American Energy LLC Argentina,23,6260
1.7259,1.73 kilómetros,1,-32.942435,-60.657028,Rosario Pueyrredón,10-1-268,Hipermercado,AR-S,Pueyrredón 747,Hipermercado Carrefour,Rosario,INC S.A.,10,268
2.0212,2.02 kilómetros,1,-32.964284,-60.645497,Entre Rios,22-1-1,Supermercado,AR-S,Entre Rios 2361,La Gallega,Rosario,La Gallega Supermercados S.A.,22,1
2.3236,2.32 kilómetros,1,-32.942,-60.6635,Ovidio Lagos,23-1-6262,Autoservicio,AR-S,Ovidio Lagos 781,Axion Energy,Rosario,Pan American Energy LLC Argentina,23,6262
2.7733,2.77 kilómetros,1,-32.970122,-60.628560,Rosario Sur,10-1-33,Hipermercado,AR-S,Necochea 2579,Hipermercado Carrefour,Rosario,INC S.A.,10,33
2.9632,2.96 kilómetros,1,-32.951847,-60.670442,Rosario Centro,10-1-32,Hipermercado,AR-S,C. Pellegrini 3250,Hipermercado Carrefour,Rosario,INC S.A.,10,32
3.2168,3.22 kilómetros,1,-32.96360,-60.66738,OVIDIO LAGOS,19-1-00983,Autoservicio,AR-S,27 De Febrero Y O. Lagos 0,FULL,ROSARIO,Operadora de Estaciones de Servicios S.A.,19,00983
3.51,3.51 kilómetros,1,-32.9448,-60.676778,SAFE-ROSARIO-ECHESORTU-MU,2011-1-115,Autoservicio,AR-S,Avda Mendoza 3826,Musimundo,ROSARIO,Electronica Megatone S.A,2011,115
3.5585,3.56 kilómetros,1,-32.92651,-60.668775,SAFE-ROSARIO-ALTO SH-MU,2011-1-83,Supermercado,AR-S,Junin 385,Musimundo,ROSARIO,Electronica Megatone S.A,2011,83
3.5844,3.58 kilómetros,1,-32.926670,-60.669285,ALTO ROSARIO,2003-1-7290,Tradicional,AR-S,Junin 501,Samsung,ROSARIO,GMRA S.A.,2003,7290
3.607,3.61 kilómetros,1,-32.9446397,-60.6778049,LA REINA,12-1-95,Supermercado,AR-S,Mendoza 3901,COTO CICSA,Rosario,Coto Centro Integral de Comercialización S.A.,12,95
3.7069,3.71 kilómetros,1,-32.9265180,-60.6708050,Rosario Shopping,2002-1-101,Tradicional,AR-S,Junin 501,Fravega,Rosario,FRAVEGA S A C I E I,2002,101
3.7763,3.78 kilómetros,1,-32.9444,-60.6796,BAZAR AVENIDA SA - Rosario,2008-1-424,Tradicional,AR-S,Mendoza 4035,MEGATONE,Rosario,BAZAR AVENIDA S.A.,2008,424
3.8001,3.80 kilómetros,1,-32.9265135,-60.6720475,ROSARIO TALLERES ,12-1-165,Hipermercado,AR-S,Av. Junin 590,COTO CICSA,Rosario,Coto Centro Integral de Comercialización S.A.,12,165
4.2409,4.24 kilómetros,1,-32.951,-60.6844,Boulevard,23-1-6256,Autoservicio,AR-S,Bvd. Avellaneda 1698,Axion Energy,Rosario,Pan American Energy LLC Argentina,23,6256
4.6939,4.69 kilómetros,1,-32.922428,-60.680334,Alberdi,22-1-26,Hipermercado,AR-S,Av. Alberdi 465,La Gallega,Rosario,La Gallega Supermercados S.A.,22,26
4.7478,4.75 kilómetros,1,-32.9218,-60.680511,SAFE-ROSARIO-ALBERDI-MU,2011-1-29,Supermercado,AR-S,Avda Juan Bautista Alberdi Bis 531,Musimundo,ROSARIO,Electronica Megatone S.A,2011,29
4.8847,4.88 kilómetros,1,-32.99045,-60.64645,ROSARIO URIBURU,19-1-00989,Autoservicio,AR-S,Av. San Martin Y Uriburu 0,FULL,ROSARIO,Operadora de Estaciones de Servicios S.A.,19,00989
5.5448,5.54 kilómetros,1,-32.9963,-60.6478,BAZAR AVENIDA SA - Rosario Sur,2008-1-655,Tradicional,AR-S,San Martin 5053 0,MEGATONE,Rosario,BAZAR AVENIDA S.A.,2008,655
5.6735,5.67 kilómetros,1,-32.9974440,-60.6480380,Rosario Sur,2002-1-166,Tradicional,AR-S,Av. San Martin 5159,Fravega,Rosario,FRAVEGA S A C I E I,2002,166
5.7791,5.78 kilómetros,1,-32.99838,-60.648248,SAFE-ROSARIO-SM-MU,2011-1-30,Autoservicio,AR-S,Avda San Martin 5265,Musimundo,ROSARIO,Electronica Megatone S.A,2011,30
5.828,5.83 kilómetros,1,-32.909457,-60.683134,EASY ROSARIO,3001-1-118,Hipermercado,AR-S,Nansen 255,EASY,ROSARIO,EASY S.A.,3001,118
5.864,5.86 kilómetros,1,-32.90925,-60.683432,SAFE-ROSARIO-PORTAL SH-MU,2011-1-155,Supermercado,AR-S,Nansen 323,Musimundo,ROSARIO,Electronica Megatone S.A,2011,155
5.9417,5.94 kilómetros,1,-32.999533,-60.650663,SNF - Rosario - San Martin ,2009-1-99,Supermercado,AR-S,Av. San Martin 5379,CETROGAR,Rosario,CETROGAR  S.A,2009,99
5.9565,5.96 kilómetros,3,-32.9094,-60.6850,Jumbo Rosario,9-3-5218,Hipermercado,AR-S,Nansen 323,Jumbo,ROSARIO,Jumbo Retail Argentina S.A.,9,5218
6.0348,6.03 kilómetros,1,-32.934019,-60.702038,Rosario Village,10-1-41,Supermercado,AR-S,Eva Perón 5856,Hipermercado Carrefour,Rosario,INC S.A.,10,41
6.4236,6.42 kilómetros,1,-32.90630,-60.68839,MARULL,19-1-00959,Autoservicio,AR-S,Rondeau Y Marull 0,FULL,ROSARIO,Operadora de Estaciones de Servicios S.A.,19,00959
7.3899,7.39 kilómetros,1,-33.0092,-60.6671,Rosario Sur,23-1-6264,Autoservicio,AR-S,Bvd.Oroño 6190,Axion Energy,Rosario,Pan American Energy LLC Argentina,23,6264
8.1882,8.19 kilómetros,1,-32.940790,-60.726586,Donado,22-1-5,Supermercado,AR-S,Mendoza 7675,La Gallega,Rosario,La Gallega Supermercados S.A.,22,5
8.2156,8.22 kilómetros,1,-32.931339,-60.725227,Hiper,22-1-11,Hipermercado,AR-S,Av. Eva Peron 7605,La Gallega,Rosario,La Gallega Supermercados S.A.,22,11
8.23,8.23 kilómetros,1,-32.9298072,-60.7249756,FISHERTON ROSARIO ,12-1-96,Hipermercado,AR-S,Venezuela 114,COTO CICSA,Fisherton,Coto Centro Integral de Comercialización S.A.,12,96
8.7707,8.77 kilómetros,1,-33.02489,-60.62437,SAFE-V GDOR GALVEZ-PERON-MU,2011-1-39,Autoservicio,AR-S,Avda Juan Domingo Peron 2135,Musimundo,VILLA GOBERNADOR GALVEZ,Electronica Megatone S.A,2011,39
9.1546,9.15 kilómetros,1,-33.027958,-60.621337,Galvez,22-1-23,Hipermercado,AR-S,Av. San Martin 2447,La Gallega,Villa Gobernador Gal,La Gallega Supermercados S.A.,22,23
9.5239,9.52 kilómetros,1,-32.904529,-60.727936,Rosario Fisherton,10-1-18,Hipermercado,AR-S,Av. Circunvalación 0,Hipermercado Carrefour,Rosario,INC S.A.,10,18
9.651,9.65 kilómetros,1,-32.9285,-60.7402,Fisherton,23-1-6257,Autoservicio,AR-S,Av. Eva Perón 8159,Axion Energy,Rosario,Pan American Energy LLC Argentina,23,6257
10.2238,10.22 kilómetros,1,-32.8890581,-60.7244963,6045 - ROSARIO,15-1-6045,Autoservicio,AR-S,Domingo Matheu 2936,Supermercados DIA,SANTA FE,DIA Argentina S.A,15,6045
15.4541,15.45 kilómetros,1,-32.82265,-60.714257,SAFE-CAPITAN BERMUDEZ-SLOR-MU,2011-1-216,Autoservicio,AR-S,Avda San Lorenzo 663,Musimundo,CAPITAN BERMUDEZ,Electronica Megatone S.A,2011,216
15.5851,15.59 kilómetros,1,-32.9223,-60.8034,Funes,9-1-430,Supermercado,AR-S,Ruta Nacional 9 0,Vea,FUNES,Jumbo Retail Argentina S.A.,9,430
16.0674,16.07 kilómetros,1,-32.8172,-60.716,BAZAR AVENIDA SA - Capitan Bermudez,2008-1-400,Tradicional,AR-S,Av. San Lorenzo 1299,MEGATONE,Capitan Bermudez,BAZAR AVENIDA S.A.,2008,400
16.4235,16.42 kilómetros,1,-32.920926,-60.812213,438 - FUNES,15-1-438,Autoservicio,AR-S,Cl Angelome 2066,Supermercados DIA,SANTA FE,DIA Argentina S.A,15,438
23.755,23.76 kilómetros,1,-32.74812,-60.734053,SAFE-SAN LORENZO-SM-MU,2011-1-35,Supermercado,AR-S,Avda Gral Jose De San Martin 1374,Musimundo,SAN LORENZO,Electronica Megatone S.A,2011,35
24.0471,24.05 kilómetros,1,-32.7453,-60.7341,BAZAR AVENIDA SA - San Lorenzo,2008-1-427,Tradicional,AR-S,Av. San Martin 1649,MEGATONE,San Lorenzo,BAZAR AVENIDA S.A.,2008,427
26.0524,26.05 kilómetros,1,-33.156124,-60.512711,282 - ARROYO SECO,15-1-282,Autoservicio,AR-S,Cl Hipolito Yrigoyen 229,Supermercados DIA,SANTA FE,DIA Argentina S.A,15,282
31.4832,31.48 kilómetros,1,-33.0802,-60.3419,Arroyo Seco,23-1-6294,Autoservicio,AR-S,Autopista Gral. P.E. Aramburu None,Axion Energy,ARROYO SECO,Pan American Energy LLC Argentina,23,6294
35.3489,35.35 kilómetros,1,-33.227,-60.45885,15 DE DICIEMBRE,19-1-02064,Autoservicio,AR-S,Autopista P E Aramburu Km 256 0,FULL,FIGHIERA,Operadora de Estaciones de Servicios S.A.,19,02064
36.7598,36.76 kilómetros,1,-32.65362,-60.82233,LA RIBERA,19-1-01005,Autoservicio,AR-S,Auto. B.Estanislao Lopez Km 29 0,FULL,TIMBUES,Operadora de Estaciones de Servicios S.A.,19,01005
41.8509,41.85 kilómetros,1,-33.224397,-60.335673,SNF - Villa Constitucion - Av S Martin,2009-1-85,Supermercado,AR-S,Av. San Martin Esq. 14 De Febrero None,CETROGAR,Villa Constitucion,CETROGAR  S.A,2009,85
42.1468,42.15 kilómetros,1,-33.225442,-60.332344,211 - VILLA CONSTITUCION,15-1-211,Autoservicio,AR-S,Av San Martin 1081,Supermercados DIA,SANTA FE,DIA Argentina S.A,15,211
42.8441,42.84 kilómetros,1,-33.23012,-60.327344,SAFE-VILLA CONSTITUCION-SM-MU,2011-1-45,Autoservicio,AR-S,Bv Gral Jose De San Martin 1536,Musimundo,VILLA CONSTITUCION,Electronica Megatone S.A,2011,45
44.4793,44.48 kilómetros,1,-33.2428923,-60.3179436,6017 - VILLA CONSTITUCION,15-1-6017,Autoservicio,AR-S,Dorrego 3114,Supermercados DIA,SANTA FE,DIA Argentina S.A,15,6017
48.4838,48.48 kilómetros,1,-33.046047,-61.144514,Casilda Planta,1001-1-3,Tradicional,Santa Fe,Ruta Nacional 33 744,Lario,Casilda,RAFAELA ALIMENTOS S.A.,1001,3
50.7978,50.80 kilómetros,1,-33.0463,-61.169837,SAFE-CASILDA-BSAS-MU,2011-1-42,Autoservicio,AR-S,Buenos Aires 2469,Musimundo,CASILDA,Electronica Megatone S.A,2011,42
50.9281,50.93 kilómetros,1,-33.046735,-61.171152,SNF - Casilda - Buenos Aires ,2009-1-84,Supermercado,AR-S,Av. Buenos Aires 2540,CETROGAR,Casilda,CETROGAR  S.A,2009,84
51.8479,51.85 kilómetros,1,-33.051805,-61.179894,Casilda Centro,1001-1-2,Tradicional,Santa Fe,Buenos Aires 3440,Lario,Casilda,RAFAELA ALIMENTOS S.A.,1001,2
57.7801,57.78 kilómetros,1,-32.6220245,-60.1570702,323 - VICTORIA,15-1-323,Autoservicio,AR-E,Cl 9 De Julio Y Peron 150,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,323
57.9027,57.90 kilómetros,1,-33.331816,-60.220188,San Nicolás,10-1-156,Hipermercado,AR-B,Bartolomé Mitre 264,Hipermercado Carrefour,San Nicolás,INC S.A.,10,156
57.9143,57.91 kilómetros,1,-32.62276,-60.154547,ERIO-VICTORIA-ESP-MU,2011-1-215,Autoservicio,AR-E,EspaãA 122,Musimundo,VICTORIA,Electronica Megatone S.A,2011,215
58.0466,58.05 kilómetros,1,-33.3320040,-60.2181510,San Nicolás,2005-1-49,Supermercado,AR-B,De La Nación 234,Naldo,"San Nicolas De Los Arroyos,Est.S.Nicolas",Naldo Lombardi SA,2005,49
58.0707,58.07 kilómetros,1,-33.33323,-60.219354,BSAS-SAN NICOLAS-NACION-MU,2011-1-31,Supermercado,AR-B,Nacion Y Bolivar None,Musimundo,SAN NICOLAS,Electronica Megatone S.A,2011,31
58.099,58.10 kilómetros,2,-33.335962,-60.222474,San Nicolás II,10-2-256,Supermercado,AR-B,Av. Moreno 10,Market,San Nicolás,INC S.A.,10,256
58.2117,58.21 kilómetros,1,-33.3346028,-60.2188972,280 - SAN NICOLAS,15-1-280,Autoservicio,AR-B,Cl Pellegrini 328,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,280
58.4291,58.43 kilómetros,1,-33.34803471743084,-60.2334650045424,San Nicolas,13-1-126,Autoservicio,AR-B,Pte. Peron 1028,Cooperativa Obrera Limitada de Consumo y Vivienda,San Nicolás,Cooperativa Obrera Limitada de Consumo y Vivienda,13,126
61.6003,61.60 kilómetros,1,-33.35654,-60.19354,SAN NICOLAS,19-1-00616,Autoservicio,AR-B,Gral. Savio 1289 0,FULL,SAN NICOLAS,Operadora de Estaciones de Servicios S.A.,19,00616
72.4094,72.41 kilómetros,1,-32.81907,-61.398071,SAFE-CANADA  DE GOMEZ-SM-MU,2011-1-25,Autoservicio,AR-S,Gral Jose De San Martin 152,Musimundo,CANADA DE GOMEZ,Electronica Megatone S.A,2011,25
81.4405,81.44 kilómetros,1,-33.500146,-60.064986,5274 - VILLA RAMALLO,15-1-5274,Autoservicio,AR-B,Sarmiento 937,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,5274
83.9334,83.93 kilómetros,1,-33.487563,-60.009449,5169 - RAMALLO,15-1-5169,Autoservicio,AR-B,San Martin 1345,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,5169
88.7968,88.80 kilómetros,1,-32.33633100,-60.02698200,Sucursal Hernandez,20-1-4,Supermercado,AR-E,Gob. Entrerriano 725,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA,Hernandez,La Agricola Regional Cooperativa Limitada,20,4
95.2034,95.20 kilómetros,1,-32.172918,-60.200586,1518 - RAMIREZ,15-1-1518,Autoservicio,AR-E,Triunvirato 267,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,1518
97.1885,97.19 kilómetros,1,-32.070467,-60.637659,495 - DIAMANTE,15-1-495,Autoservicio,AR-E,Sarmiento S/N Esq. Moreno None,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,495
97.2724,97.27 kilómetros,1,-32.0697098,-60.6378708,1516 - DIAMANTE,15-1-1516,Autoservicio,AR-E,San Martin 484,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,1516
97.391,97.39 kilómetros,1,-32.06864,-60.638326,ERIO-DIAMANTE-9JUL-MU,2011-1-178,Autoservicio,AR-E,9 De Julio 431,Musimundo,DIAMANTE,Electronica Megatone S.A,2011,178
97.5051,97.51 kilómetros,1,-33.459792,-61.488451,225 - FIRMAT,15-1-225,Autoservicio,AR-S,Cl Cordoba 886,Supermercados DIA,SANTA FE,DIA Argentina S.A,15,225
99.4013,99.40 kilómetros,1,-32.40726500,-59.79305100,Sucursal Nogoya Sur,20-1-2,Supermercado,AR-E,Lisandro De La Torre 2501,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA,Nogoyá,La Agricola Regional Cooperativa Limitada,20,2
100.095,100.10 kilómetros,1,-32.39178200,-59.79784000,Sucursal Nogoya Italia,20-1-3,Supermercado,AR-E,Italia 405,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA,Nogoyá,La Agricola Regional Cooperativa Limitada,20,3
100.1533,100.15 kilómetros,1,-32.397116,-59.792151,320 - NOGOYA,15-1-320,Autoservicio,AR-E,Clcaseros 1200,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,320
100.652,100.65 kilómetros,1,-32.394161,-59.788145,ERIO-NOGOYA-SM-MU,2011-1-117,Autoservicio,AR-E,San Martin Y Maipu None,Musimundo,NOGOYA,Electronica Megatone S.A,2011,117
105.1208,105.12 kilómetros,1,-33.8930125,-60.5746255,Pergamino,2005-1-24,Autoservicio,AR-B,Avenida De Mayo 628,Naldo,Pergamino,Naldo Lombardi SA,2005,24
105.157,105.16 kilómetros,1,-33.8932460,-60.5727100,Pergamino,2002-1-133,Tradicional,AR-B,San Nicolas 459,Fravega,Pergamino,FRAVEGA S A C I E I,2002,133
105.1775,105.18 kilómetros,1,-33.89342,-60.57248,BSAS-PERGAMINO-SAN NIC PEAT-MU,2011-1-118,Autoservicio,AR-B,San Nicolas 444,Musimundo,PERGAMINO,Electronica Megatone S.A,2011,118
105.2598,105.26 kilómetros,1,-33.8939905,-60.5690737,234 - PERGAMINO,15-1-234,Autoservicio,AR-B,Av Julio A Roca 281,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,234
105.2869,105.29 kilómetros,4,-33.894012,-60.564921,Pergamino,11-4-1046,Supermercado,AR-B,Boulevard Dardo Rocha 280,Mi Changomas,PERGAMINO,Wal Mart Argentina S.R.L.,11,1046
105.3016,105.30 kilómetros,1,-33.894345,-60.568638,Pergamino [Av. De Mayo 220],24-1-317,Autoservicio,AR-B,Av. De Mayo 220,SIMPLICITY,PERGAMINO,Farmacity S.A.,24,317
105.6586,105.66 kilómetros,1,-32.036205,-60.308697,1503 - CRESPO,15-1-1503,Autoservicio,AR-E,Cl Independencia 1660,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,1503
105.753,105.75 kilómetros,1,-33.8988,-60.5763,Pergamino,9-1-669,Supermercado,AR-B,Merced 1183,Vea,PERGAMINO,Jumbo Retail Argentina S.A.,9,669
106.1123,106.11 kilómetros,1,-32.03201,-60.308377,ERIO-CRESPO-SM-MU,2011-1-61,Autoservicio,AR-E,San Martin 1140,Musimundo,CRESPO,Electronica Megatone S.A,2011,61
106.1205,106.12 kilómetros,1,-32.03214000,-60.30757800,Hipermercado LAR,20-1-1,Hipermercado,AR-E,San Martin 1404,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA,Crespo,La Agricola Regional Cooperativa Limitada,20,1
106.1464,106.15 kilómetros,1,-33.900993,-60.551755,Pergamino,10-1-229,Hipermercado,AR-B,Santiago Del Estero 1351,Hipermercado Carrefour,Pergamino,INC S.A.,10,229
106.2525,106.25 kilómetros,2,-33.902945,-60.568849,Pergamino II,10-2-255,Supermercado,AR-B,Bvard. Rocha 1352,Market,Pergamino,INC S.A.,10,255
106.3475,106.35 kilómetros,1,-32.029752,-60.308533,593 - CRESPO,15-1-593,Autoservicio,AR-E,Av Belgrano 1163,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,593
106.862,106.86 kilómetros,1,-32.03042,-60.99063,COLASTINE,19-1-00856,Autoservicio,AR-S,Auto. Rosario /Santa Fe Km 101 0,FULL,AROCENA,Operadora de Estaciones de Servicios S.A.,19,00856
108.0304,108.03 kilómetros,1,-33.12701,-59.502824,5286 - BARADERO,15-1-5286,Autoservicio,AR-B,Santa Maria De Oro 519,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,5286
111.2636,111.26 kilómetros,1,-31.97313,-60.924486,SAFE-CORONDA-SM-MU,2011-1-16,Autoservicio,AR-S,San Martin 1830,Musimundo,CORONDA,Electronica Megatone S.A,2011,16
113.3439,113.34 kilómetros,1,-33.893380,-61.098380,COLON,2-1-089,Supermercado,AR-B,Calle 20 718,La Anonima,Colon,S.A. Importadora y Exportadora de la Patagonia,2,089
113.4502,113.45 kilómetros,1,-33.8931182,-61.102164,5187 - COLON,15-1-5187,Autoservicio,AR-B,"Calle 46 Esquina 18,Colon,Bs As None",Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,5187
115.1427,115.14 kilómetros,1,-32.03224,-61.219039,SAFE-GALVEZ-SARMIENTO-MU,2011-1-24,Autoservicio,AR-S,Sarmiento 328,Musimundo,GALVEZ,Electronica Megatone S.A,2011,24
119.007,119.01 kilómetros,1,-32.723682,-59.396034,6061 - GENERAL GALARZA,15-1-6061,Autoservicio,AR-E,San Martin 259,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,6061
120.0969,120.10 kilómetros,1,-31.955209,-60.125891,677 - SEGUI,15-1-677,Autoservicio,AR-E,Urquiza 798,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,677
121.4332,121.43 kilómetros,1,-33.6778,-59.6685,SAN PEDRO,9-1-631,Supermercado,AR-B,Balcarce Entre Ituzaingo Y M. Porta 0,Vea,SAN PEDRO,Jumbo Retail Argentina S.A.,9,631
121.5399,121.54 kilómetros,1,-33.6787416,-59.6679614,260 - SAN PEDRO (Bs. As.),15-1-260,Autoservicio,AR-B,Av Belgrano 949,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,260
121.5885,121.59 kilómetros,1,-33.6823125,-59.6710721,San Pedro,2005-1-41,Autoservicio,AR-B,Mitre 1376,Naldo,San Pedro,Naldo Lombardi SA,2005,41
121.6895,121.69 kilómetros,1,-33.68006,-59.667205,BSAS-SAN PEDRO-MITRE-MU,2011-1-34,Autoservicio,AR-B,Avda Gral Bartolome Mitre 1033,Musimundo,SAN PEDRO,Electronica Megatone S.A,2011,34
121.853,121.85 kilómetros,1,-33.6894953,-59.6749841,5180 - SAN PEDRO (Bs. As.),15-1-5180,Autoservicio,AR-B,Av Mitre 2552,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,5180
124.5933,124.59 kilómetros,1,-31.828076,-60.517674,655 - PARANA-ENTRE RIOS,15-1-655,Autoservicio,AR-E,Av Intendente Del Castillo 133,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,655
125.5227,125.52 kilómetros,1,-33.13578,-59.314408,1502 - GUALEGUAY,15-1-1502,Autoservicio,AR-E,Cl San Antonio Esquina Dr J.H.Pagola None,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,1502
125.5561,125.56 kilómetros,1,-33.139531,-59.314779,ENR - Gualeguay - 25 de Mayo ,2009-1-89,Supermercado,AR-E,25 De Mayo 513,CETROGAR,Gualeguay,CETROGAR  S.A,2009,89
125.5678,125.57 kilómetros,1,-33.149666,-59.316711,1043 - GUALEGUAY,15-1-1043,Autoservicio,AR-E,Cl Maipu 234,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,1043
125.9472,125.95 kilómetros,1,-33.148666,-59.312375,ERIO-GUALEGUAY-S ANTONIO-MU,2011-1-90,Autoservicio,AR-E,San Antonio 102,Musimundo,GUALEGUAY,Electronica Megatone S.A,2011,90
130.734,130.73 kilómetros,1,-31.773861,-60.500348,625 - PARANA-ENTRE RIOS,15-1-625,Autoservicio,AR-E,Cl Benicio Lòpez 1735,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,625
131.1779,131.18 kilómetros,1,-31.7680244,-60.5236609,556 - PARANA-ENTRE RIOS,15-1-556,Autoservicio,AR-E,Fotografo Carlos Pra 12 None,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,556
131.716,131.72 kilómetros,1,-31.76506,-60.499191,589 - PARANA-ENTRE RIOS,15-1-589,Autoservicio,AR-E,Bernardo O`Higgins 1693,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,589
131.9785,131.98 kilómetros,1,-31.761705,-60.511164,654 - PARANA-ENTRE RIOS,15-1-654,Autoservicio,AR-E,Banda Oriental 757,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,654
