distanciaNumero,distanciaDescripcion,banderaId,lat,lng,sucursalNombre,id,sucursalTipo,provincia,direccion,banderaDescripcion,localidad,comercioRazonSocial,comercioId,sucursalId
242.7468,242.75 kilómetros,1,-36.79458,-59.8425,ACA AZUL,19-1-01173,Autoservicio,AR-B,R. Nacional 3 Km 299 (Desc.) 0,FULL,AZUL,Operadora de Estaciones de Servicios S.A.,19,01173
243.8276,243.83 kilómetros,1,-36.78521552908544,-59.849216222719406,Azul,13-1-20,Hipermercado,AR-B,Av. Piazza 1101,Cooperativa Obrera Limitada de Consumo y Vivienda,Azul,Cooperativa Obrera Limitada de Consumo y Vivienda,13,20
244.1926,244.19 kilómetros,1,-36.783740,-59.852910,AZUL,2-1-185,Supermercado,AR-B,Monseñor Caneva 560,La Anonima,Azul,S.A. Importadora y Exportadora de la Patagonia,2,185
245.0673,245.07 kilómetros,1,-36.7797600,-59.8613860,Azul,2005-1-9,Supermercado,AR-B,San Martin 577,Naldo,Azul,Naldo Lombardi SA,2005,9
245.2531,245.25 kilómetros,1,-36.788827761866905,-59.871529162628576,Azul II,13-1-56,Supermercado,AR-B,Av. 25 De Mayo 1272,Cooperativa Obrera Limitada de Consumo y Vivienda,Azul,Cooperativa Obrera Limitada de Consumo y Vivienda,13,56
257.7596,257.76 kilómetros,1,-36.02748,-59.08368,LAS FLORES,19-1-01702,Autoservicio,AR-B,Av. Manuel Venancio Paz 1497 1497,FULL,LAS FLORES,Operadora de Estaciones de Servicios S.A.,19,01702
259.718,259.72 kilómetros,1,-36.0149220,-59.1000250,Las Flores,2005-1-5,Autoservicio,AR-B,San Martin 549,Naldo,Las Flores,Naldo Lombardi SA,2005,5
272.3845,272.38 kilómetros,1,-36.90950,-60.31262,ACA OLAVARRIA,19-1-01817,Autoservicio,AR-B,A.Del Valle Esq Pellegrini 0,FULL,OLAVARRIA,Operadora de Estaciones de Servicios S.A.,19,01817
272.5744,272.57 kilómetros,2,-36.908071,-60.314098,Olavarría II,10-2-296,Supermercado,AR-B,Av. Del Valle 4379,Market,Olavarría,INC S.A.,10,296
272.8586,272.86 kilómetros,1,-36.886749319973646,-60.30387032030376,Olavarria I,13-1-36,Supermercado,AR-B,Av. Pringles 4461,Cooperativa Obrera Limitada de Consumo y Vivienda,Olavarría,Cooperativa Obrera Limitada de Consumo y Vivienda,13,36
273.4477,273.45 kilómetros,1,-36.89442050512447,-60.316321134632744,Olavarria II,13-1-37,Supermercado,AR-B,Necochea 3203,Cooperativa Obrera Limitada de Consumo y Vivienda,Olavarría,Cooperativa Obrera Limitada de Consumo y Vivienda,13,37
273.9068,273.91 kilómetros,1,-36.893694,-60.321650,Olavarría,10-1-139,Hipermercado,AR-B,Rivadavia 2846,Hipermercado Carrefour,Olavarría,INC S.A.,10,139
273.9824,273.98 kilómetros,1,-36.8916060,-60.3212530,Olavarria,2005-1-12,Supermercado,AR-B,Vicente Lopez 3023,Naldo,Olavarria,Naldo Lombardi SA,2005,12
274.3228,274.32 kilómetros,1,-36.90082972971168,-60.33149707323901,Olavarria III,13-1-59,Supermercado,AR-B,Rivadavia 1751,Cooperativa Obrera Limitada de Consumo y Vivienda,Olavarría,Cooperativa Obrera Limitada de Consumo y Vivienda,13,59
277.3049,277.30 kilómetros,1,-35.528798,-58.012131,CHASCOMUS,3-1-1389,Autoservicio,AR-B,Ruta 2 Km 115.5 None,DEHEZA S.A.I.C.F. e I.,CHASCOMUS,Deheza S.A.I.C.F. e I.,3,1389
286.0414,286.04 kilómetros,4,-36.352374,-60.031422,SuperCentral.Tapalque,36-4-51,Autoservicio,AR-B,Av. 9 De Julio 199,SuperCLC,Tapalque,SUPERCLC S.A.,36,51
290.2596,290.26 kilómetros,1,-37.543647060773054,-60.79845738577575,Laprida,13-1-97,Supermercado,AR-B,Av. San Martín 980,Cooperativa Obrera Limitada de Consumo y Vivienda,Laprida,Cooperativa Obrera Limitada de Consumo y Vivienda,13,97
309.7296,309.73 kilómetros,3,-36.022730,-60.010373,SuperCLC.Alvear,36-3-26,Autoservicio,AR-B,Hipólito Yrigoyen 1010,SuperCLC,General Alvear,SUPERCLC S.A.,36,26
327.3213,327.32 kilómetros,1,-35.5079060,-59.5147130,Saladillo,2005-1-11,Autoservicio,AR-B,Moreno 3128,Naldo,Saladillo,Naldo Lombardi SA,2005,11
328.5887,328.59 kilómetros,1,-35.6388,-59.7762,Saladillo,9-1-677,Supermercado,AR-B,Ministro Soho 2936,Vea,SALADILLO,Jumbo Retail Argentina S.A.,9,677
329.0892,329.09 kilómetros,3,-35.637315,-59.783025,SuperCLC.Saladillo1,36-3-25,Supermercado,AR-B,Belgrano 3489,SuperCLC,Saladillo,SUPERCLC S.A.,36,25
329.9703,329.97 kilómetros,1,-35.62447,-59.77807,SALADILLO,19-1-02908,Autoservicio,AR-B,Rut Nacional 205 Km 182 (Desc) 0,FULL,SALADILLO,Operadora de Estaciones de Servicios S.A.,19,02908
333.7911,333.79 kilómetros,1,-37.98374648245796,-61.3536998033851,Cnel. Pringles,13-1-29,Supermercado,AR-B,Pellegrini 771,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Pringles,Cooperativa Obrera Limitada de Consumo y Vivienda,13,29
333.8128,333.81 kilómetros,1,-37.9854,-61.3540,Visión I,13-1-48,Supermercado,AR-B,Mitre 999,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Pringles,Cooperativa Obrera Limitada de Consumo y Vivienda,13,48
334.3513,334.35 kilómetros,1,-37.976660596903315,-61.359823822713224,Hipervisión,13-1-47,Supermercado,AR-B,Av. 25 De Mayo 1565,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Pringles,Cooperativa Obrera Limitada de Consumo y Vivienda,13,47
336.3319,336.33 kilómetros,1,-38.71356528769891,-61.29378994979851,Dorrego,13-1-22,Supermercado,AR-B,Av. San Martín 274,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Dorrego,Cooperativa Obrera Limitada de Consumo y Vivienda,13,22
337.7152,337.72 kilómetros,1,-37.24858428437731,-61.2608061433275,Gral.La Madrid II,13-1-87,Supermercado,AR-B,Mitre 551,Cooperativa Obrera Limitada de Consumo y Vivienda,General La Madrid,Cooperativa Obrera Limitada de Consumo y Vivienda,13,87
337.8731,337.87 kilómetros,1,-37.25074912158641,-61.263395190271694,Lamadrid,13-1-55,Supermercado,AR-B,Azcuénaga 638,Cooperativa Obrera Limitada de Consumo y Vivienda,General La Madrid,Cooperativa Obrera Limitada de Consumo y Vivienda,13,55
339.8037,339.80 kilómetros,1,-34.957797,-57.982070,EL NENE 1,44-1-1,Supermercado,AR-B,Avenida 60 2562,SUPERMERCADOS EL NENE,LA PLATA,Supermercado El Nene S.A.,44,1
340.7125,340.71 kilómetros,1,-34.951207,-57.999801,ALMACENES DE MARCA,46-1-3,Supermercado,AR-B,Avenida 44 2739,ALMACENES DE MARCA,LA PLATA,Almacenes de Marca S.A.,46,3
