distanciaNumero,distanciaDescripcion,banderaId,lat,lng,sucursalNombre,id,sucursalTipo,provincia,direccion,banderaDescripcion,localidad,comercioRazonSocial,comercioId,sucursalId
0.5405,0.54 kilómetros,2,-34.608646,-58.374985,Av. de Mayo [Av. de Mayo 602],24-2-52,Supermercado,AR-C,Av. De Mayo 602,FARMACITY,Capital Federal,Farmacity S.A.,24,52
0.5973,0.60 kilómetros,2,-34.609617,-58.382142,JUJIRIGOYEN [Avda. Pte Hipólito Yrigoyen Nº 1116],24-2-159,Supermercado,AR-Y,Avda. Pte Hipólito Yrigoyen Nº 1116,FARMACITY,SAN SALVADOR DE JUJUY,Farmacity S.A.,24,159
0.6094,0.61 kilómetros,2,-34.608469,-58.380704,AvDeMayo2 [Av. de Mayo 1470/80],24-2-198,Supermercado,AR-C,Av. De Mayo 1470,FARMACITY,Capital Federal,Farmacity S.A.,24,198
0.6215,0.62 kilómetros,2,-34.608259,-58.380533,9 de Julio,10-2-148,Supermercado,AR-C,Av. Rivadavia 999,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,148
0.6268,0.63 kilómetros,3,-34.611868,-58.370576,Proxi Balcarce 379,10-3-752,Autoservicio,AR-C,Balcarce 379,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,752
0.6299,0.63 kilómetros,2,-34.617218,-58.372441,San Telmo,10-2-385,Supermercado,AR-C,Av. Independencia 456,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,385
0.6552,0.66 kilómetros,1,-34.617902,-58.38147,LIMA,4-1-289,Autoservicio,AR-C,Lima 899,ESTACION LIMA S.A.,CAPITAL FEDERAL,Estación Lima S.A.,4,289
0.6713,0.67 kilómetros,2,-34.60739,-58.37499,Florida3 [Florida 52],24-2-115,Supermercado,AR-C,Florida 52,FARMACITY,Capital Federal,Farmacity S.A.,24,115
0.6757,0.68 kilómetros,3,-34.618745,-58.374322,Perú 916,10-3-408,Autoservicio,AR-C,Perú 916,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,408
0.7609,0.76 kilómetros,3,-34.609241,-58.384045,Av. de Mayo 1241,10-3-583,Autoservicio,AR-C,Av. De Mayo 1241,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,583
0.7633,0.76 kilómetros,3,-34.619056,-58.381498,Lima 945,10-3-585,Autoservicio,AR-C,Lima 945,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,585
0.7794,0.78 kilómetros,3,-34.606155,-58.376453,Maipú 171,10-3-308,Autoservicio,AR-C,Maipú 171,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,308
0.8311,0.83 kilómetros,3,-34.612239,-58.386223,Moreno 1401,10-3-634,Autoservicio,AR-C,Moreno 1401,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,634
0.8506,0.85 kilómetros,2,-34.617683,-58.384708,INDEPENDENCIA [Av. Independencia 1301],24-2-304,Supermercado,AR-C,Av. Independencia 1301,FARMACITY,Capital Federal,Farmacity S.A.,24,304
0.8741,0.87 kilómetros,1,-34.618135,-58.369851,GIUFRA,3-1-1068,Autoservicio,AR-C,Av. Paseo Colon 849,DEHEZA S.A.I.C.F. e I.,CAPITAL FEDERAL,Deheza S.A.I.C.F. e I.,3,1068
0.9495,0.95 kilómetros,2,-34.60481,-58.37955,Diagonal [Diag Norte 910],24-2-25,Supermercado,AR-C,Diagonal Norte 910,FARMACITY,Capital Federal,Farmacity S.A.,24,25
1.013,1.01 kilómetros,3,-34.613680,-58.388254,Av. Belgrano 1562,10-3-488,Autoservicio,AR-C,Av. Belgrano 1562,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,488
1.0212,1.02 kilómetros,3,-34.615549,-58.387978,México 1530,10-3-684,Autoservicio,AR-C,México 1530,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,684
1.0714,1.07 kilómetros,3,-34.605370,-58.370312,Alem 198,10-3-723,Autoservicio,AR-C,Av. Leandro N. Alem 198,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,723
1.0786,1.08 kilómetros,3,-34.603636,-58.379641,Av. Corriente 919,10-3-761,Autoservicio,AR-C,Av. Corrientes 919,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,761
1.1049,1.10 kilómetros,3,-34.603219,-58.378116,Esmeralda 428,10-3-375,Autoservicio,AR-C,Esmeralda 428,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,375
1.1067,1.11 kilómetros,2,-34.62177,-58.37116,"DEFENSA [Av. San Juan 387, 391, 395",24-2-145,Autoservicio,AR-C,"Av. San Juan 387, 391, 395",FARMACITY,Capital Federal,Farmacity S.A.,24,145
1.1278,1.13 kilómetros,3,-34.604167,-58.371478,Sarmiento 345,10-3-558,Autoservicio,AR-C,Sarmiento 345,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,558
1.1504,1.15 kilómetros,1,-34.6077047,-58.3879012,MITRE ,12-1-159,Supermercado,AR-C,Bartolomé Mitre 1558,COTO CICSA,Capital Federal,Coto Centro Integral de Comercialización S.A.,12,159
1.1569,1.16 kilómetros,2,-34.60315,-58.37366,Reconquista [Corrientes 484],24-2-41,Supermercado,AR-C,Av Corrientes 484,FARMACITY,Capital Federal,Farmacity S.A.,24,41
1.1579,1.16 kilómetros,2,-34.603902,-58.383077,Av. Corrientes,10-2-189,Supermercado,AR-C,Av. Corrientes 1160,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,189
1.1967,1.20 kilómetros,1,-34.60276,-58.38073,FARMACIA LA BOTICA DE JULIAN,1002-1-2,Tradicional,AR-C,Av.Carlos Pellegrini 423,FARMACIAS RP,CABA,WENT S.A.,1002,2
1.2041,1.20 kilómetros,2,-34.60242,-58.37527,Florida [Florida 471],24-2-20,Supermercado,AR-C,Florida 471,FARMACITY,Capital Federal,Farmacity S.A.,24,20
1.212,1.21 kilómetros,3,-34.621333,-58.368478,Paseo Colón 1179,10-3-627,Autoservicio,AR-C,Av. Paseo Colón 1179,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,627
1.2173,1.22 kilómetros,2,-34.60239,-58.37982,Centro [Lavalle 919],24-2-2,Supermercado,AR-C,Lavalle 919,FARMACITY,Capital Federal,Farmacity S.A.,24,2
1.2192,1.22 kilómetros,2,-34.60383,-58.38427,Tribunales [Corrientes 1236],24-2-35,Supermercado,AR-C,Av. Corrientes 1236,FARMACITY,Capital Federal,Farmacity S.A.,24,35
1.229,1.23 kilómetros,1,-34.60213,-58.37588,FARMACIA LA BOTICA DE MARTIN,1002-1-3,Tradicional,AR-C,Lavalle 646,FARMACIAS RP,CABA,WENT S.A.,1002,3
1.2859,1.29 kilómetros,2,-34.605335,-58.387581,Sarmiento [Sarmiento 1490],24-2-94,Supermercado,AR-C,Sarmiento 1490,FARMACITY,Capital Federal,Farmacity S.A.,24,94
1.2887,1.29 kilómetros,3,-34.622468,-58.385616,Av. San Juan 1374,10-3-486,Autoservicio,AR-C,Av. San Juan 1374,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,486
1.3222,1.32 kilómetros,1,-34.60125,-58.37799,FARMACIA SCANAPIECCO,1002-1-4,Tradicional,AR-C,Esmeralda 599,FARMACIAS RP,CABA,WENT S.A.,1002,4
1.33,1.33 kilómetros,3,-34.601987,-58.371949,Lavalle 368,10-3-631,Autoservicio,AR-C,Lavalle 368,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,631
1.3345,1.33 kilómetros,3,-34.601177,-58.378613,Tucumán 831,10-3-338,Autoservicio,AR-C,Tucumán 831,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,338
1.3365,1.34 kilómetros,3,-34.624098,-58.371153,Defensa 1400,10-3-570,Autoservicio,AR-C,Defensa 1400,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,570
1.3481,1.35 kilómetros,3,-34.610358,-58.391532,Hipolito Irigoyen 1790,10-3-654,Autoservicio,AR-C,Hipólito Yrigoyen 1790,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,654
1.3644,1.36 kilómetros,2,-34.61139,-58.39195,Alsina [Entre Rios 196],24-2-19,Supermercado,AR-C,Entre Rios 196,FARMACITY,Capital Federal,Farmacity S.A.,24,19
1.365,1.36 kilómetros,2,-34.6136,-58.3921,Entre Ríos y Belgrano.,9-2-630,Supermercado,AR-C,Avenida Entre Rios 361,Disco,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,630
1.3662,1.37 kilómetros,2,-34.609945,-58.362851,Madero 2 [ Av Juana Manso 1189],24-2-71,Autoservicio,AR-C,Av. Juana Manso 1189,FARMACITY,Capital Federal,Farmacity S.A.,24,71
1.3687,1.37 kilómetros,2,-34.616354,-58.391638,EntreRios [Av. Entre Ríos nº 668/67,24-2-211,Supermercado,AR-C,Entre Rios 668,FARMACITY,Capital Federal,Farmacity S.A.,24,211
1.3742,1.37 kilómetros,1,-34.60110,-58.38069,FARMACIA OSSEG,1002-1-6,Tradicional,AR-C,Av.Carlos Pellegrini 559,FARMACIAS RP,CABA,WENT S.A.,1002,6
1.3897,1.39 kilómetros,3,-34.605506,-58.389230,Sarmiento 1592,10-3-357,Autoservicio,AR-C,Sarmiento 1592,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,357
1.3984,1.40 kilómetros,3,-34.600814,-58.374107,San Martín 620,10-3-562,Autoservicio,AR-C,San Martín 620,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,562
1.4116,1.41 kilómetros,1,-34.6255187,-58.3736292,SAN TELMO ,12-1-25,Supermercado,AR-C,Perú 1496,COTO CICSA,San Telmo,Coto Centro Integral de Comercialización S.A.,12,25
1.4218,1.42 kilómetros,3,-34.607887,-58.391361,B. Mitre 1751,10-3-560,Autoservicio,AR-C,Bartolomé Mitre 1751,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,560
1.441,1.44 kilómetros,2,-34.60894,-58.39209,Congreso [Av. Callao 23/25/27/29],24-2-61,Supermercado,AR-C,Callao 61,FARMACITY,Capital Federal,Farmacity S.A.,24,61
1.4668,1.47 kilómetros,3,-34.599933,-58.376924,Viamonte 702,10-3-682,Autoservicio,AR-C,Viamonte 702,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,682
1.4738,1.47 kilómetros,3,-34.612879,-58.393293,Moreno 1902,10-3-546,Autoservicio,AR-C,Moreno 1902,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,546
1.4795,1.48 kilómetros,3,-34.618097,-58.392208,Independencia 1833,10-3-363,Autoservicio,AR-C,Av. Independencia 1833,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,363
1.5338,1.53 kilómetros,2,-34.6088,-58.3931,Av. Callao.,9-2-26,Supermercado,AR-C,Avenida Callao 35,Disco,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,26
1.5354,1.54 kilómetros,2,-34.609263,-58.393293,Riobamba2 [Av. Rivadavia 1911/13/15,24-2-235,Supermercado,AR-C,Av. Rivadavia 1911,FARMACITY,Capital Federal,Farmacity S.A.,24,235
1.539,1.54 kilómetros,1,-34.599371,-58.375310,FLORIDA,2003-1-7570,Tradicional,AR-C,Florida 731,Samsung,CABA,GMRA S.A.,2003,7570
1.5431,1.54 kilómetros,1,-34.626433,-58.382215,CONSTITUCION ,12-1-19,Supermercado,AR-C,Lima 1553,COTO CICSA,Constitucion,Coto Centro Integral de Comercialización S.A.,12,19
1.5691,1.57 kilómetros,3,-34.599672,-58.372053,Viamonte 351,10-3-341,Supermercado,AR-C,Viamonte 351,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,341
1.5859,1.59 kilómetros,3,-34.620294,-58.392204,Carlos Calvo 1826,10-3-418,Autoservicio,AR-C,Carlos Calvo 1826,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,418
1.5914,1.59 kilómetros,3,-34.6192,-58.3615,Jumbo Madero Harbour,9-3-5213,Hipermercado,AR-C,E.R. Dellpiane E/ Lanteri Y Peñaloz 0,Jumbo,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,5213
1.6025,1.60 kilómetros,2,-34.598716,-58.376636,Maipu [Av. Cordoba 685],24-2-82,Supermercado,AR-C,Av. Cordoba 685,FARMACITY,Capital Federal,Farmacity S.A.,24,82
1.6079,1.61 kilómetros,2,-34.626929,-58.382657,Constitucion [Lima 1615],24-2-296,Supermercado,AR-C,Lima 1615,FARMACITY,Capital Federal,Farmacity S.A.,24,296
1.6149,1.61 kilómetros,3,-34.598622,-58.378291,Esmeralda 823,10-3-302,Autoservicio,AR-C,Esmeralda 823,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,302
1.6161,1.62 kilómetros,1,-34.598729,-58.374759,GALERIAS PACIFICO,2003-1-7480,Tradicional,AR-C,Avenida Cordoba 550,Samsung,CABA,GMRA S.A.,2003,7480
1.6232,1.62 kilómetros,1,-34.59883,-58.38085,FARMACIA WENT,1002-1-1,Tradicional,AR-C,Av.Corrientes 901,FARMACIAS RP,CABA,WENT S.A.,1002,1
1.6414,1.64 kilómetros,3,-34.605721,-58.392703,Sarmiento 1810,10-3-598,Autoservicio,AR-C,Sarmiento 1810,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,598
1.644,1.64 kilómetros,2,-34.59932,-58.3708,Alem [Alem 702],24-2-68,Supermercado,AR-C,Alem 702,FARMACITY,Capital Federal,Farmacity S.A.,24,68
1.6513,1.65 kilómetros,3,-34.627247,-58.383000,Salta 1637-39,10-3-406,Autoservicio,AR-C,Salta 1637,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,406
1.6535,1.65 kilómetros,3,-34.601674,-58.388729,Tucumán 1541,10-3-694,Autoservicio,AR-C,Tucumán 1541,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,694
1.656,1.66 kilómetros,3,-34.599509,-58.369906,Viamonte 170,10-3-656,Autoservicio,AR-C,Viamonte 170,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,656
1.666,1.67 kilómetros,3,-34.622603,-58.391341,Entre Ríos 1192,10-3-593,Autoservicio,AR-C,Entre Ríos 1192,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,593
1.6732,1.67 kilómetros,3,-34.603441,-58.363274,Juana Manso 550,10-3-544,Autoservicio,AR-C,Juana Manso 550,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,544
1.6909,1.69 kilómetros,2,-34.60290,-58.36359,MADERO3 [Av. Juana Manso 475],24-2-161,Autoservicio,AR-C,Av. Juana Manso 475,FARMACITY,Capital Federal,Farmacity S.A.,24,161
1.7179,1.72 kilómetros,2,-34.60445,-58.39272,Callao [Corrientes 1820],24-2-5,Supermercado,AR-C,Corrientes 1820,FARMACITY,Capital Federal,Farmacity S.A.,24,5
1.7376,1.74 kilómetros,3,-34.597675,-58.380133,Paraguay 919,10-3-213,Autoservicio,AR-C,Paraguay 919,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,213
1.7426,1.74 kilómetros,3,-34.603042,-58.391768,Lavalle 1749,10-3-329,Autoservicio,AR-C,Lavalle 1749,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,329
1.7608,1.76 kilómetros,1,-34.627,-58.3866,Garay,23-1-6237,Autoservicio,AR-C,Av. Garay 1302,Axion Energy,Ciudad Autonoma de Buenos Aires,Pan American Energy LLC Argentina,23,6237
1.761,1.76 kilómetros,3,-34.597280,-58.376975,Maipú 918,10-3-541,Autoservicio,AR-C,Maipú 918,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,541
1.7639,1.76 kilómetros,3,-34.598783,-58.385461,Talcahuano 841,10-3-303,Autoservicio,AR-C,Talcahuano 841,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,303
1.7645,1.76 kilómetros,1,-34.6006805,-58.3891667,VIAMONTE ,12-1-58,Hipermercado,AR-C,Viamonte 1571,COTO CICSA,Tribunales,Coto Centro Integral de Comercialización S.A.,12,58
1.7706,1.77 kilómetros,3,-34.597351,-58.374515,Paraguay 521,10-3-334,Autoservicio,AR-C,Paraguay 521,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,334
1.8074,1.81 kilómetros,3,-34.614164,-58.396894,Av. Belgrano 2160,10-3-729,Autoservicio,AR-C,Belgrano 2160,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,729
1.8087,1.81 kilómetros,3,-34.599262,-58.387552,Av. Córdoba 1439,10-3-199,Autoservicio,AR-C,Av. Córdoba 1439,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,199
1.8161,1.82 kilómetros,2,-34.5993,-58.38778,Uruguay [Cordoba 1467],24-2-43,Supermercado,AR-C,Av. Cordoba 1467,FARMACITY,Capital Federal,Farmacity S.A.,24,43
1.8492,1.85 kilómetros,1,-34.6071216,-58.3960221, PTE. PERON ,12-1-175,Supermercado,AR-C,Tte. Gral. Juan D. Perón 2070,COTO CICSA,Capital Federal,Coto Centro Integral de Comercialización S.A.,12,175
1.8622,1.86 kilómetros,3,-34.604525,-58.394643,Av. Corrientes 1974,10-3-402,Autoservicio,AR-C,Av. Corrientes 1974,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,402
1.9081,1.91 kilómetros,3,-34.599909,-58.363959,Juana Manso 199,10-3-668,Autoservicio,AR-C,Juana Manso 199,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,668
1.9145,1.91 kilómetros,3,-34.595929,-58.378526,Proxi Esmeralda 1040,10-3-751,Autoservicio,AR-C,Esmeralda 1040,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,751
1.938,1.94 kilómetros,2,-34.60962,-58.39792,Uriburu [Rivadavia 2215],24-2-44,Supermercado,AR-C,Rivadavia 2215,FARMACITY,Capital Federal,Farmacity S.A.,24,44
1.9575,1.96 kilómetros,1,-34.6162451,-58.3982386,PICHINCHA ,12-1-78,Hipermercado,AR-C,México 2236,COTO CICSA,San Cristobal,Coto Centro Integral de Comercialización S.A.,12,78
1.9688,1.97 kilómetros,2,-34.599232,-58.390542,Recoleta I,10-2-490,Supermercado,AR-C,Av. Córdoba 1631,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,490
1.9765,1.98 kilómetros,3,-34.596288,-58.384178,Libertad 1043,10-3-545,Autoservicio,AR-C,Libertad 1043,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,545
1.9771,1.98 kilómetros,2,-34.609491,-58.398323,Uriburu,10-2-151,Supermercado,AR-C,Av. Rivadavia 2243,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,151
1.9888,1.99 kilómetros,3,-34.628636,-58.366311,Almirante Brown 261,10-3-695,Autoservicio,AR-C,Almirante Brown 261,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,695
1.9943,1.99 kilómetros,1,-34.6119916,-58.3989244,SPINETTO ,12-1-61,Hipermercado,AR-C,Alsina 2300,COTO CICSA,Once,Coto Centro Integral de Comercialización S.A.,12,61
2.0121,2.01 kilómetros,2,-34.59505,-58.37857,Esmeralda [Santa Fe  802],24-2-46,Supermercado,AR-C,Santa Fe 802,FARMACITY,Capital Federal,Farmacity S.A.,24,46
2.0247,2.02 kilómetros,3,-34.602748,-58.395363,Ayacucho 539,10-3-724,Autoservicio,AR-C,Ayacucho 539,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,724
2.0343,2.03 kilómetros,1,-34.6230367,-58.3959072,SAN JUAN ,12-1-124,Hipermercado,AR-C,Av. San Juan 2168,COTO CICSA,Capital Federal,Coto Centro Integral de Comercialización S.A.,12,124
2.0879,2.09 kilómetros,2,-34.5964,-58.3876,Talcahuano...,9-2-2,Supermercado,AR-C,Talcahuano 1055,Disco,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,2
2.1035,2.10 kilómetros,1,-34.6320834,-58.3760678,BARRACAS,12-1-220,Hipermercado,AR-C,Gaspar M De Jovellanos 151,COTO CICSA,Caba,Coto Centro Integral de Comercialización S.A.,12,220
2.1052,2.11 kilómetros,2,-34.59558,-58.38589,Talcahuano [Santa Fe 1310],24-2-47,Supermercado,AR-C,Av. Santa Fe 1310,FARMACITY,Capital Federal,Farmacity S.A.,24,47
2.1192,2.12 kilómetros,3,-34.632222,-58.375998,Montes de Oca 304,10-3-323,Autoservicio,AR-C,Montes De Oca 304,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,323
2.1207,2.12 kilómetros,3,-34.5941,-58.3791,Jumbo Arenales,9-3-5276,Supermercado,AR-C,Arenales 870,Jumbo,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,5276
2.1271,2.13 kilómetros,3,-34.596320,-58.388332,Paraná 1053,10-3-354,Autoservicio,AR-C,Paraná 1053,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,354
2.1334,2.13 kilómetros,3,-34.595711,-58.387025,Av. Santa Fe 1377,10-3-760,Autoservicio,AR-C,Av. Santa Fe 1377,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,760
2.144,2.14 kilómetros,2,-34.599628,-58.393925,Riobamba [Av Cordoba 1861],24-2-96,Supermercado,AR-C,Av. Cordoba 1861,FARMACITY,Capital Federal,Farmacity S.A.,24,96
2.1512,2.15 kilómetros,3,-34.594016,-58.381012,Arenales 975,10-3-299,Autoservicio,AR-C,Arenales 975,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,299
2.2068,2.21 kilómetros,2,-34.5964,-58.3902,Montevideo.,9-2-137,Supermercado,AR-C,Montevideo 1037,Disco,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,137
2.2476,2.25 kilómetros,3,-34.627790,-58.360295,Caboto 420,10-3-697,Autoservicio,AR-C,Caboto 420,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,697
2.2703,2.27 kilómetros,3,-34.602117,-58.398071,Tucumán 2173,10-3-410,Autoservicio,AR-C,Tucumán 2173,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,410
2.2857,2.29 kilómetros,3,-34.599869,-58.396275,Av. Córdoba 2038,10-3-577,Autoservicio,AR-C,Av. Córdoba 2038,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,577
2.3014,2.30 kilómetros,2,-34.604631,-58.400103,Corrientes y Pasteur [Av. Corrientes 2345/47],24-2-297,Supermercado,AR-C,Av. Corrientes 2345,FARMACITY,Capital Federal,Farmacity S.A.,24,297
2.3233,2.32 kilómetros,2,-34.59308,-58.38445,Libertad [Libertad 1279/81],24-2-62,Autoservicio,AR-C,Libertad 1279,FARMACITY,Capital Federal,Farmacity S.A.,24,62
2.3401,2.34 kilómetros,3,-34.610019,-58.402456,Av. Rivadavia 2520,10-3-623,Autoservicio,AR-C,Av. Rivadavia 2520,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,623
2.3506,2.35 kilómetros,3,-34.633500,-58.370104,Arzobispo Espinosa 1187,10-3-557,Autoservicio,AR-C,Arzobispo Espinosa 1187,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,557
2.3765,2.38 kilómetros,2,-34.5918,-58.3793,Esmeralda.,9-2-46,Supermercado,AR-C,Esmeralda 1365,Disco,CIUDAD AUTONOMA BUENOS AIRES,Jumbo Retail Argentina S.A.,9,46
2.3891,2.39 kilómetros,2,-34.59575,-58.39257,Rodriguez Peña [Santa Fe 1740],24-2-28,Supermercado,AR-C,Av. Santa Fe 1740,FARMACITY,Capital Federal,Farmacity S.A.,24,28
2.4024,2.40 kilómetros,3,-34.591563,-58.379252,Arroyo 859,10-3-318,Autoservicio,AR-C,Arroyo 859,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,318
2.4056,2.41 kilómetros,2,-34.608486,-58.402839,Mitre[Bartolomé Mitre nº 2564/68/70,24-2-213,Supermercado,AR-C,Bartolome Mitre 2564,FARMACITY,Capital Federal,Farmacity S.A.,24,213
2.4222,2.42 kilómetros,3,-34.595055,-58.392000,Rodríguez Peña 1185,10-3-352,Autoservicio,AR-C,Rodríguez Peña 1185,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,352
2.4409,2.44 kilómetros,1,-34.595716,-58.393456,CALLAO Y SANTA FE,2003-1-7260,Tradicional,AR-C,Avenida Santa Fe 1801,Samsung,CABA,GMRA S.A.,2003,7260
2.4579,2.46 kilómetros,3,-34.601172,-58.399768,Viamonte 2296,10-3-529,Autoservicio,AR-C,Viamonte 2296,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,529
2.4645,2.46 kilómetros,2,-34.634567,-58.370107,Patricios [Av. Patricios 501],24-2-217,Supermercado,AR-C,Av. Patricios 501,FARMACITY,Capital Federal,Farmacity S.A.,24,217
2.4863,2.49 kilómetros,2,-34.618829,-58.403449,Jujuy [Av. Independencia 2676],24-2-89,Autoservicio,AR-C,Av. Independencia 2676,FARMACITY,Capital Federal,Farmacity S.A.,24,89
2.531,2.53 kilómetros,3,-34.619005,-58.403897,Av. Independencia 2716,10-3-689,Autoservicio,AR-C,Av. Independencia 2716,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,689
2.5469,2.55 kilómetros,2,-34.595813,-58.395425,Av. Santa Fe 1954,10-2-116,Supermercado,AR-C,Av. Santa Fe 1954,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,116
