distanciaNumero,distanciaDescripcion,banderaId,lat,lng,sucursalNombre,id,sucursalTipo,provincia,direccion,banderaDescripcion,localidad,comercioRazonSocial,comercioId,sucursalId
1.1477,1.15 kilómetros,2,-31.4108,-64.1927,Colón.,9-2-439,Supermercado,AR-X,Avenida Colon 683,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,439
1.1627,1.16 kilómetros,3,-31.423028,-64.186152,Proxi independencia 585 (CBA),10-3-720,Autoservicio,AR-X,Independencia 585,Express,Córdoba,INC S.A.,10,720
1.1665,1.17 kilómetros,2,-31.41091,-64.192938,CBAColon 2 [Colon 717],24-2-75,Supermercado,AR-X,Colon 717,FARMACITY,Córdoba,Farmacity S.A.,24,75
1.1834,1.18 kilómetros,3,-31.422938,-64.186857,INDEPENDENCIA 855,10-3-768,Autoservicio,AR-X,Independencia 855,Express,Córdoba,INC S.A.,10,768
1.3041,1.30 kilómetros,2,-31.42524,-64.18185,CBAChacabuco [Chacabuco 588],24-2-66,Supermercado,AR-X,Chacabuco 588,FARMACITY,Córdoba,Farmacity S.A.,24,66
1.3121,1.31 kilómetros,3,-31.425267,-64.179609,Av. San Lorenzo 480/84,10-3-764,Autoservicio,AR-X,Av. San Lorenzo 480,Express,Córdoba,INC S.A.,10,764
1.3456,1.35 kilómetros,2,-31.4252,-64.1848,Los 33.,9-2-435,Supermercado,AR-X,Ituzaingo 701,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,435
1.3842,1.38 kilómetros,2,-31.425169,-64.186218,CBAIrigoyen [Hipolito Irigoyen 396],24-2-74,Autoservicio,AR-X,Hipolito Irigoyen 396,FARMACITY,Córdoba,Farmacity S.A.,24,74
1.4063,1.41 kilómetros,2,-31.4191264,-64.1943026,Bv. San Juan II CBA [Bv. San Juan 460],24-2-314,Supermercado,AR-X,Boulevard San Juan N° 460/466 460,FARMACITY,Córdoba,Farmacity S.A.,24,314
1.4208,1.42 kilómetros,3,-31.426127,-64.183581,Chacabuco 727,10-3-607,Autoservicio,AR-X,Chacabuco 727,Express,Córdoba,INC S.A.,10,607
1.4695,1.47 kilómetros,1,-31.4137,-64.1656,24 de Septiembre.,9-1-473,Supermercado,AR-X,Avenida 24 De Septiembre 1330,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,473
1.5697,1.57 kilómetros,3,-31.417677,-64.196820,SAN JUAN 835,10-3-793,Autoservicio,AR-X,San Juan 835,Express,Córdoba,INC S.A.,10,793
1.6022,1.60 kilómetros,1,-31.3998,-64.1757,Bulnes,23-1-6286,Autoservicio,AR-X,Bulnes 1108,Axion Energy,Cordoba,Pan American Energy LLC Argentina,23,6286
1.6111,1.61 kilómetros,1,-31.4279,-64.1833,Olmos I.,9-1-434,Supermercado,AR-X,Avenida Olmos Emilio F 78,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,434
1.6128,1.61 kilómetros,1,-31.4007,-64.173,BAZAR AVENIDA SA - Cordoba Suipacha,2008-1-37,Tradicional,AR-X,Luque 1477,MEGATONE,Cordoba,BAZAR AVENIDA S.A.,2008,37
1.6257,1.63 kilómetros,2,-31.3990501,-64.1839327,Bedoya y Jujuy [Jujuy 1492],24-2-325,Supermercado,AR-X,Jujuy 1492,FARMACITY,Córdoba,Farmacity S.A.,24,325
1.6353,1.64 kilómetros,3,-31.427629,-64.185973,Ituzaingo 911,10-3-790,Autoservicio,AR-X,Ituzaingo 911,Express,Córdoba,INC S.A.,10,790
1.6526,1.65 kilómetros,3,-31.412863,-64.163689,24 DE SEPT. 1500,10-3-767,Autoservicio,AR-X,24 De Sept. 1594,Express,Córdoba,INC S.A.,10,767
1.7078,1.71 kilómetros,2,-31.4277,-64.1880,Estrada.,9-2-441,Supermercado,AR-X,J.M. Estada 66,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,441
1.7133,1.71 kilómetros,2,-31.3981,-64.1825,Alta Córdoba.,9-2-33,Supermercado,AR-X,J. L. Cabrera 493,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,33
1.7597,1.76 kilómetros,2,-31.42895,-64.18527,CBAEstrada [J. M. Estrada 153],24-2-70,Supermercado,AR-X,J. M. Estrada 153,FARMACITY,Córdoba,Farmacity S.A.,24,70
1.77,1.77 kilómetros,1,-31.424833,-64.167944,Super Mami 1,1-1-4,Hipermercado,AR-X,Agustin Garzon 1252,Super MAMI,CORDOBA,Dinosaurio S.A.,1,4
1.7763,1.78 kilómetros,3,-31.425978,-64.192761,Pueyrredón 298,10-3-610,Autoservicio,AR-X,Av. Pueyrredón 298,Express,Córdoba,INC S.A.,10,610
1.8525,1.85 kilómetros,2,-31.4126,-64.1616,Nuevo Centro.,9-2-451,Supermercado,AR-X,Duarte Quiros Ignacio 1450,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,451
1.8552,1.86 kilómetros,1,-31.4034,-64.1655,Buchardo.,9-1-32,Supermercado,AR-X,Buchardo 1654,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,32
1.888,1.89 kilómetros,3,-31.397275,-64.187064,BEDOYA 695,10-3-784,Autoservicio,AR-X,Bedoya 695,Express,Córdoba,INC S.A.,10,784
1.9655,1.97 kilómetros,3,-31.428959,-64.191160,Ovispo Trejo 1166,10-3-606,Autoservicio,AR-X,Ovispo Trejo 1166,Express,Córdoba,INC S.A.,10,606
1.9815,1.98 kilómetros,3,-31.430384,-64.187869,Proxi Chile 154 (CBA),10-3-736,Autoservicio,AR-X,Chile 154,Express,Córdoba,INC S.A.,10,736
2.0294,2.03 kilómetros,2,-31.408211,-64.201477,Colon 3 CBA [Colon 1356/58],24-2-295,Supermercado,AR-X,Colon 1356,FARMACITY,Córdoba,Farmacity S.A.,24,295
2.1025,2.10 kilómetros,3,-31.402623,-64.199156,Santa Fe 723,10-3-771,Autoservicio,AR-X,Santa Fe 723,Express,Córdoba,INC S.A.,10,771
2.1168,2.12 kilómetros,2,-31.400508,-64.197356,CBACBarros [Castro Barros 523],24-2-90,Autoservicio,AR-X,Castro Barros 523,FARMACITY,Córdoba,Farmacity S.A.,24,90
2.1394,2.14 kilómetros,2,-31.424285,-64.199703,CBAPueyrredon [Pueyrredon 60],24-2-88,Autoservicio,AR-X,Pueyrredon 60,FARMACITY,Córdoba,Farmacity S.A.,24,88
2.191,2.19 kilómetros,1,-31.41323,-64.204085,CDBA-CORDOBA-NUEVOCENTRO SH-MU,2011-1-192,Supermercado,AR-X,Avda Duarte Quiros 1400,Musimundo,CORDOBA,Electronica Megatone S.A,2011,192
2.233,2.23 kilómetros,1,-31.412931,-64.204520,NUEVO CENTRO,2003-1-7400,Tradicional,AR-X,Avenida Duarte Quiros 1400,Samsung,CORDOBA,GMRA S.A.,2003,7400
2.4188,2.42 kilómetros,1,-31.39184,-64.184045,CDBA-ALTA CORDOBA-FRAG-MU,2011-1-210,Autoservicio,AR-X,Mariano Fragueiro 2054,Musimundo,CORDOBA,Electronica Megatone S.A,2011,210
2.4394,2.44 kilómetros,2,-31.391660,-64.184111,Fragueiro CBA [Fragueiro 2070],24-2-259,Supermercado,AR-X,Fragueiro 2070,FARMACITY,ALTA CORDOBA (CORDOBA),Farmacity S.A.,24,259
2.4647,2.46 kilómetros,3,-31.406416,-64.205613,Avenida Colón€1750 (Córdoba),10-3-810,Autoservicio,AR-X,Avenida Colón 1750,Express,Córdoba,INC S.A.,10,810
2.521,2.52 kilómetros,3,-31.390962,-64.184520,Sarachaga 780/82,10-3-762,Autoservicio,AR-X,Sarachaga 780,Express,Córdoba,INC S.A.,10,762
2.6466,2.65 kilómetros,3,-31.389743,-64.183702,M. FRAGUEIRO 2220,10-3-794,Autoservicio,AR-X,M. Fragueiro 2220,Express,Córdoba,INC S.A.,10,794
2.7582,2.76 kilómetros,3,-31.411817,-64.209985,DUARTE Q. 1851,10-3-789,Autoservicio,AR-X,Duarte Q. 1851,Express,Córdoba,INC S.A.,10,789
3.0685,3.07 kilómetros,1,-31.4054,-64.2119,Zanni.,9-1-455,Supermercado,AR-X,Avenida Colon Esquina P. Zanni 0,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,455
3.1842,3.18 kilómetros,1,-31.4333,-64.1568,Ruta 9.,9-1-453,Supermercado,AR-X,Avenida Sabattini Dr Amadeo 2180,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,453
3.1908,3.19 kilómetros,2,-31.433036,-64.156415,Sabattini CBA [Av. Sabattini 2225],24-2-318,Supermercado,AR-X,Av. Sabattini 2225,FARMACITY,Córdoba,Farmacity S.A.,24,318
3.2628,3.26 kilómetros,1,-31.4233,-64.1487,BAZAR AVENIDA SA - Cordoba San Vicente,2008-1-352,Tradicional,AR-X,San Jeronimo 2787,MEGATONE,Cordoba,BAZAR AVENIDA S.A.,2008,352
3.4048,3.40 kilómetros,1,-31.4235,-64.1472,San Vicente.,9-1-432,Supermercado,AR-X,San Jeronimo 2830,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,432
3.4519,3.45 kilómetros,1,-31.428833,-64.212639,Super Mami 2,1-1-2,Hipermercado,AR-X,Av. Fuerza Aerea 1700,Super MAMI,CORDOBA,Dinosaurio S.A.,1,2
3.5357,3.54 kilómetros,1,-31.4450,-64.1868,Ipona.,9-1-472,Supermercado,AR-X,Avenida Ciudad De Valparaiso 2048,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,472
3.7851,3.79 kilómetros,2,-31.430583,-64.215509,CBA Fza Aerea [Av. Fuerza Aérea Argen,24-2-210,Autoservicio,AR-X,Fza. Aerea Argentina 1895,FARMACITY,Córdoba,Farmacity S.A.,24,210
3.7949,3.79 kilómetros,1,-31.3796,-64.1756,Juan B. Justo.,9-1-114,Supermercado,AR-X,Juan B. Justo 3900,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,114
3.8014,3.80 kilómetros,3,-31.380407,-64.170625,Av. Capdevila 264,10-3-807,Autoservicio,AR-X,Av. Capdevila 264,Express,Córdoba,INC S.A.,10,807
4.0614,4.06 kilómetros,1,-31.4303,-64.2190,Ruta 20.,9-1-437,Supermercado,AR-X,Avenida Fuerza Aerea Argentina 2080,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,437
4.1289,4.13 kilómetros,2,-31.450725,-64.181917,EliasYofre CBA [Bulevar Elias Yofre,24-2-285,Supermercado,AR-X,Eliasyofre 965,FARMACITY,Córdoba,Farmacity S.A.,24,285
4.146,4.15 kilómetros,2,-31.4507,-64.1767,Ricchieri.,9-2-460,Supermercado,AR-X,Avenida Ricchieri 3296,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,460
4.1691,4.17 kilómetros,2,-31.4478,-64.1990,Vélez Sarsfield.,9-2-28,Supermercado,AR-X,Friuli 1845,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,28
4.2689,4.27 kilómetros,2,-31.448654,-64.199345,CBA VELEZ SARSFIELD 2 [Av. Vélez Sarsfield n° 3335,24-2-223,Autoservicio,AR-X,Av. Vélez Sarsfield 3335,FARMACITY,Córdoba,Farmacity S.A.,24,223
4.5427,4.54 kilómetros,1,-31.443295,-64.148264,Sucursal 1,8-1-1,Supermercado,AR-X,Av. 11 De Septiembre 2765,Mariano Max,CORDOBA,Mariano S.A.,8,1
4.6399,4.64 kilómetros,1,-31.43119,-64.225266,CDBA-CORDOBA-FUERZA AEREA-MU,2011-1-221,Autoservicio,AR-X,Avda Fuerza Aerea Argentina 2769,Musimundo,CORDOBA,Electronica Megatone S.A,2011,221
4.6698,4.67 kilómetros,1,-31.38622,-64.21845,VILLA CABRERA,19-1-02110,Autoservicio,AR-X,Avda. Caraffa Y Octavio Pinto 0,FULL,CORDOBA,Operadora de Estaciones de Servicios S.A.,19,02110
4.6784,4.68 kilómetros,2,-31.431295,-64.225656,FUERZA AÉREA II CBA [Fuerza Aérea 2789],24-2-274,Supermercado,AR-X,Fuerza Aérea Ii 2789,FARMACITY,Córdoba,Farmacity S.A.,24,274
4.7003,4.70 kilómetros,2,-31.376966,-64.206102,Bv. los Granaderos CBA [Bv. Los Granaderos 2455],24-2-306,Supermercado,AR-X,Boulevard Los Granaderos 2455,FARMACITY,Córdoba,Farmacity S.A.,24,306
4.7292,4.73 kilómetros,1,-31.412738,-64.230768,Sucursal 5,8-1-5,Hipermercado,AR-X,Av. Santa Ana 3551,Mariano Max,CORDOBA,Mariano S.A.,8,5
4.8734,4.87 kilómetros,1,-31.455534,-64.166095,Córdoba Jardín,10-1-24,Hipermercado,AR-X,Av. O'Higgins 3765,Hipermercado Carrefour,Jardin Espinoza,INC S.A.,10,24
4.8869,4.89 kilómetros,2,-31.3802,-64.2147,Córdoba Shopping.,9-2-60,Supermercado,AR-X,Goyechea 2851,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,60
4.9014,4.90 kilómetros,1,-31.380315,-64.215085,CORDOBA SHOPPING,2003-1-7370,Tradicional,AR-X,Jose Antonio De Goyechea 2851,Samsung,CORDOBA,GMRA S.A.,2003,7370
4.9245,4.92 kilómetros,1,-31.379569,-64.147652,Sucursal 2,8-1-2,Hipermercado,AR-X,Av. Arturo Capdevila 1831,Mariano Max,CORDOBA,Mariano S.A.,8,2
4.9251,4.93 kilómetros,1,-31.38056,-64.215779,CDBA-CORDOBA-CORDOBA SH-MU,2011-1-294,Supermercado,AR-X,Jose Goyechea 2851,Musimundo,CORDOBA,Electronica Megatone S.A,2011,294
5.0491,5.05 kilómetros,1,-31.4536,-64.2062,Armada Argentina.,9-1-466,Supermercado,AR-X,Avenida Armada Argentina 334,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,466
5.0629,5.06 kilómetros,3,-31.402219,-64.232631,27 de Abril 458,10-3-766,Autoservicio,AR-X,27 De Abril 458,Express,Córdoba,INC S.A.,10,766
5.1393,5.14 kilómetros,1,-31.458087,-64.166307,EASY CORDOBA,3001-1-115,Hipermercado,AR-X,"Avenida O Higgins, Barrio Jardin 3853",EASY,Barrio Jardin - Camino San,EASY S.A.,3001,115
5.2014,5.20 kilómetros,1,-31.457372,-64.200399,Sucursal 7,8-1-7,Hipermercado,AR-X,Av. Vélez Sársfield 4051,Mariano Max,CORDOBA,Mariano S.A.,8,7
5.2441,5.24 kilómetros,1,-31.388667,-64.13413,CDBA-CORDOBA-ALTOLAGUIRRE-MU,2011-1-315,Supermercado,AR-X,Altolaguirre 1693,Musimundo,CORDOBA,Electronica Megatone S.A,2011,315
5.2842,5.28 kilómetros,1,-31.37100,-64.20617,CORDOBA LA FRANCE,19-1-03263,Autoservicio,AR-X,Cabrera Y Cardeñosa 0,FULL,CORDOBA,Operadora de Estaciones de Servicios S.A.,19,03263
5.3305,5.33 kilómetros,2,-31.374529,-64.213855,Córdoba Granaderos,10-2-295,Supermercado,AR-X,Bvard. Granaderos 2906,Market,Alto Verde,INC S.A.,10,295
5.3971,5.40 kilómetros,1,-31.39798,-64.234831,CDBA-CORDOBA-COLON-MU,2011-1-135,Autoservicio,AR-X,Avda Colon 4213,Musimundo,CORDOBA,Electronica Megatone S.A,2011,135
5.3998,5.40 kilómetros,2,-31.3806,-64.2229,Cerro II.,9-2-436,Supermercado,AR-X,Avenida Nuñez Rafael 3657,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,436
5.4589,5.46 kilómetros,1,-31.365896,-64.16644,Sucursal 3,8-1-3,Supermercado,AR-X,Carlos Gimenez 35,Mariano Max,CORDOBA,Mariano S.A.,8,3
5.5073,5.51 kilómetros,1,-31.397407,-64.235828,CDB - Cordoba - Av Colon,2009-1-67,Supermercado,AR-X,Av. Colon  Esq. Sagrada Familia 4289,CETROGAR,Cordoba,CETROGAR  S.A,2009,67
5.6016,5.60 kilómetros,1,-31.439,-64.1302,El Arco,23-1-6255,Autoservicio,AR-X,Av. A Sabattini 4720,Axion Energy,Cordoba,Pan American Energy LLC Argentina,23,6255
5.6438,5.64 kilómetros,3,-31.382931,-64.133611,J de Altolaguirre 2222,10-3-806,Autoservicio,AR-X,J De Altolaguirre 2222,Express,Córdoba,INC S.A.,10,806
5.6644,5.66 kilómetros,1,-31.3969809,-64.2374040,Cordoba Norte,2002-1-169,Tradicional,AR-X,Av. Colon 4330,Fravega,Cordoba,FRAVEGA S A C I E I,2002,169
5.6966,5.70 kilómetros,1,-31.367443,-64.207571,CDBA-CORDOBA-HIPERCONST SH-MU,2011-1-310,Supermercado,AR-X,Av Cardeñosa Y Fray Luis Beltr None,Musimundo,MARQUES DE SOBREMONTES,Electronica Megatone S.A,2011,310
6.0353,6.04 kilómetros,1,-31.35946,-64.173522,EASY CORDOBA J.B. JUSTO,3001-1-120,Supermercado,AR-X,Avenida Juan B Justo Y Circunvalacion 0,EASY,Cordoba,EASY S.A.,3001,120
6.0718,6.07 kilómetros,2,-31.373278,-64.224357,CBACerro3 [Av. Rafael Nuñez 3660],24-2-109,Autoservicio,AR-X,Av. Rafael Nuñez 3660,FARMACITY,Córdoba,Farmacity S.A.,24,109
6.0815,6.08 kilómetros,1,-31.455694,-64.140194,Super Mami 6,1-1-9,Hipermercado,AR-X,Av. De Circunvalacion Agustin Tosco Entre Juan Jufre Y Juan R. Estomba None,Super MAMI,CORDOBA,Dinosaurio S.A.,1,9
6.2652,6.27 kilómetros,1,-31.393915,-64.242835,Córdoba Colon,10-1-9,Hipermercado,AR-X,Av. Colón 4880,Hipermercado Carrefour,Villa Urquiza,INC S.A.,10,9
6.3166,6.32 kilómetros,2,-31.3670,-64.2194,Recta Martinolli.,9-2-468,Supermercado,AR-X,Recta Martinolli 7120,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,468
6.3639,6.36 kilómetros,1,-31.366472,-64.219389,Super Mami 5,1-1-1,Hipermercado,AR-X,Rodriguez Del Busto 4086,Super MAMI,CORDOBA,Dinosaurio S.A.,1,1
6.4111,6.41 kilómetros,1,-31.463799,-64.214291,Super Mami 3,1-1-5,Hipermercado,AR-X,Gondola De Venecia 7,Super MAMI,CORDOBA,Dinosaurio S.A.,1,5
6.5396,6.54 kilómetros,1,-31.363141,-64.216820,PASEO LUGONES,2003-1-7640,Tradicional,AR-X,Oliverio Girondo 3303,Samsung,CORDOBA,GMRA S.A.,2003,7640
6.965,6.96 kilómetros,1,-31.36395,-64.22604,CORDOBA LA CORDILLERA,19-1-02102,Autoservicio,AR-X,Av. Cordillera Y Spilimbergo 0,FULL,CORDOBA,Operadora de Estaciones de Servicios S.A.,19,02102
6.9977,7.00 kilómetros,2,-31.36879,-64.23296,CBACLasRosas [Rafael Nuñez 4053],24-2-60,Autoservicio,AR-X,Rafael Nuñez 4053,FARMACITY,Córdoba,Farmacity S.A.,24,60
7.5722,7.57 kilómetros,1,-31.36442,-64.23639,ACA CORDOBA RAFAEL NUÑEZ,19-1-03264,Autoservicio,AR-X,Av.Rafael Nuñez Y Echenique 0,FULL,CORDOBA,Operadora de Estaciones de Servicios S.A.,19,03264
7.7064,7.71 kilómetros,2,-31.3630,-64.2367,Cerro las Rosas.,9-2-29,Supermercado,AR-X,Avenida Nuñez Rafaal 4630,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,29
8.5262,8.53 kilómetros,1,-31.378776,-64.261021,EASY CORDOBA CARCANO,3001-1-121,Supermercado,AR-X,Avenida Ramon Carcano 995,EASY,"Chateau Carreras, Cordoba",EASY S.A.,3001,121
9.1584,9.16 kilómetros,1,-31.3527,-64.2462,Arguello.,9-1-475,Supermercado,AR-X,Avenida Nuñez Rafael 5557,Vea,CORDOBA,Jumbo Retail Argentina S.A.,9,475
9.5844,9.58 kilómetros,2,-31.349526,-64.248787,CBACerro2 [Rafael Nuñez 4418],24-2-86,Supermercado,AR-X,Rafael Nuñez 4418,FARMACITY,Córdoba,Farmacity S.A.,24,86
9.7068,9.71 kilómetros,1,-31.35030,-64.25164,CORDOBA ARGUELLO,19-1-02101,Autoservicio,AR-X,Av.Recta Martinoli Y Ticho Bra 0,FULL,CORDOBA,Operadora de Estaciones de Servicios S.A.,19,02101
11.0611,11.06 kilómetros,2,-31.347528,-64.268249,Recta Martinioli CBA [Av. Recta Mar,24-2-312,Supermercado,AR-X,Av. Recta Martinoli 7759,FARMACITY,Córdoba,Farmacity S.A.,24,312
11.2006,11.20 kilómetros,1,-31.346646,-64.269297,Córdoba Recta Martinolli,10-1-50,Hipermercado,AR-X,Recta Martinolli 7850,Hipermercado Carrefour,Quintas de Arguello,INC S.A.,10,50
11.3352,11.34 kilómetros,2,-31.315149,-64.213501,CBA Aerop.Pajas Blancas [Aeropuerto Cordoba],24-2-34,Autoservicio,AR-X,Cba Aerop.Pajas Blancas [Aeropuerto Cordoba] 0,FARMACITY,Córdoba,Farmacity S.A.,24,34
12.0097,12.01 kilómetros,2,-31.3468,-64.2805,Recta Martinolli ll,9-2-709,Supermercado,AR-X,Avenida Recta Martinoli 8469,Disco,CORDOBA,Jumbo Retail Argentina S.A.,9,709
13.3472,13.35 kilómetros,1,-31.322263,-64.272537,CDB - Cordoba - Av Donato Alvarez ,2009-1-86,Supermercado,AR-X,Av. Donato Alvarez 8840,CETROGAR,Villa Allende,CETROGAR  S.A,2009,86
13.4877,13.49 kilómetros,1,-31.334028,-64.288360,PASEO RIVERA INDARTE,2003-1-7630,Tradicional,AR-X,Avenida Enrique Bodereau 7571,Samsung,CORDOBA,GMRA S.A.,2003,7630
15.518,15.52 kilómetros,1,-31.300019,-64.276462,Córdoba Villa Allende,10-1-54,Hipermercado,AR-X,Av. Río De Janeiro 1787,Hipermercado Carrefour,Villa Allende Lomas,INC S.A.,10,54
15.9138,15.91 kilómetros,2,-31.3015,-64.2856,SM 583 - Villa Allende.,9-2-583,Supermercado,AR-X,Goycoechea 1327,Disco,VILLA ALLENDE,Jumbo Retail Argentina S.A.,9,583
16.2391,16.24 kilómetros,1,-31.29942,-64.28804,ACA VILLA ALLENDE,19-1-03235,Autoservicio,AR-C,Goycoechea 1169 0,FULL,VILLA ALLENDE,Operadora de Estaciones de Servicios S.A.,19,03235
